"","","","","","","","DEPARTMENT INSTRUCTIONAL REPORT - FINAL","","","","","",""
"","","","","","","","","","","","","RUN DATE:","2/29/2016"
"","","","","","","","","University of Wisconsin-Madison","","","","",""
"","","","","","","","","","","","","RUN TIME:","10:57:57AM"
"","","","","","","","","Office of the Registrar","","","","",""
"","SUBJECT: PHARMACY (726)","","","","","","","","","","","",""
"TERM:","1164","","","","","","","","","","","",""
"","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME","",""
"PHARMACY","","","","","","","","","","","","",""
"A1
 608
LEC","001","1","13:20 - 14:10","M","T","R","0034 2006","130","129","0004432337","MICHELLE CHUI","",""
"A1
 640
LEC","001","1","13:20 - 15:15","","W","","0034 2006","","53","0003851503","ORLY VARDENY","",""
"A1
 640
LEC","001","1","13:20 - 15:15","","W","","0034 2006","","53","0004401402","PAUL MARKER","",""
"A1
 640
LEC","001","1","13:20 - 15:15","","W","","0034 2006","","53","0004109647","STEVEN OAKES","",""
"","","","","","","","","","","","","PAGE NUMBER:
1","OF
1"
