"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","",""
"ANESTHESIOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"148
ANESTHES","","","","","","","","","","","","","","","","","","",""
"812","001","8","3.438","25.0","50.0","12.5","12.5",".",".",".",".",".",".",".",".",".",".",".","."
"812","002","6","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"812","003","8","3.750","50.0","50.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"812","004","8","3.875","75.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"812","005","5","***","","","","","","","","","",".",".",".",".",".",".","."
"812","006","6","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"812","007","2","***","","","","","","","","","",".",".",".",".",".",".","."
"812","008","7","3.500","28.6","42.9","28.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"812","009","5","***","","","","","","","","","",".",".",".",".",".",".","."
"812","010","5","***","","","","","","","","","",".",".",".",".",".",".","."
"812","011","5","***","","","","","","","","","",".",".",".",".",".",".","."
"812","012","6","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Third Year Anesthesia","Course Total","71","3.718","53.5","38.0","7.0","1.4",".",".",".",".",".",".",".",".",".",".",".","."
"920","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"920","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","Section Total","2","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"920","002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"920","003","2","***","","","","","","","","","",".",".",".",".",".",".","."
"920","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"920","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"920","008","1","***","","","","","","","","","",".",".",".",".",".",".","."
"920","009","2","***","","","","","","","","","",".",".",".",".",".",".","."
"920","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Clin Anesthes Clerkship-CSC","Course Total","12","3.914","83.3","8.3","8.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"921
Clin Anesth Clerk-LaCrosse","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"ANESTHES
148","Dept. Total","84","3.762","58.3","33.3","7.1","1.2",".",".",".",".",".",".",".",".",".",".",".","."
