"MED","","","","","","","","","","","","","","","","","","","",""
"SENIOR MEDICAL PROGRAM","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"882
SR MED","","","","","","","","","","","","","","","","","","","",""
"812","001","","26","3.481","26.9","42.3","30.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"812","002","","28","3.536","32.1","42.9","25.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"812","003","","25","3.660","48.0","36.0","16.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"3rd Yr Primary Care Clrkshp","Course Total","","79","3.557","35.4","40.5","24.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"840","002","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"840","003","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Spec 4th Yr Precept/Clrkshp","Course Total","","6","3.583","33.3","50.0","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"851","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"851","002","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"851","003","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Appleton","Course Total","","3","***","","","","","","","","","","","","","","","",""
"852","001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"852","002","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"852","003","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Ashland","Course Total","","6","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"853","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"853","002","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"853","003","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Beaver Dam","Course Total","","3","***","","","","","","","","","","","","","","","",""
"854","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"854","002","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"854","003","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Beloit","Course Total","","3","***","","","","","","","","","","","","","","","",""
"855","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"855","002","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"855","003","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Blk Riv Falls","Course Total","","3","***","","","","","","","","","","","","","","","",""
"856","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"856","002","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"856","003","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Eau Claire","Course Total","","5","***","","","","","","","","","","","","","","","",""
"858","002","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"858","003","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Green Bay","Course Total","","3","***","","","","","","","","","","","","","","","",""
"859","001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"859","002","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"859","003","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Janesville","Course Total","","6","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"860","002","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"860","003","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-LaCrosse","Course Total","","4","***","","","","","","","","","","","","","","","",""
"862","001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"862","002","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"862","003","","2","***","","","","","","","","","",".",".",".",".",".",".","."
