"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","",""
"SURGERY","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"936
SURGERY","","","","","","","","","","","","","","","","","","","","","","",""
"956","001","4","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","002","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"","Section Total","3","3.500",".","100.0",".",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"956","003","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","003","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"","Section Total","2","3.833","50.0","50.0",".",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"956","004","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","004","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"","Section Total","5","3.857","60.0","40.0",".",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"956","005","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","006","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","009","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","010","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","011","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","012","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Plastc&RecnstrSurgClerk-CSC","Course Total","25","3.759","52.0","44.0","4.0",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"957
Plastic Surgery-Marshfield","005","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"959","001","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"959","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"959","003","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"959","005","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"959","006","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Emergncy Med Clerk-LaCrosse","Course Total","5","***","","","","","","","","","","","","","","","","","","","",""
"960","001","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","002","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","003","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Transplantation Clerk-CSC","Course Total","5","***","","","","","","","","","","","","","","","","","","","",""
"961","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"961","007","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"961","008","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"961","009","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"961","010","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"961","011","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Burn Surgery Clrkshp (CSC)","Course Total","7","3.833","57.1","28.6",".",".","",".","",".","",".","",".",".",".",".",".",".",".",".","14.3"
"962","001","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","003","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","009","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","010","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","011","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","012","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Critical Care Surgery-CSC","Course Total","7","4.000","85.7",".",".",".","",".","",".","",".","",".",".",".",".",".",".",".",".","14.3"
"963","005","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"963","007","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"April 01, 2013","","","","","","","","","","","","","","","","","","","","","","Page 364 of 388",""
