"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","",""
"MEDICINE","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"632
MEDICINE","","","","","","","","","","","","","","","","","","","","","","",""
"962","001","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Endocrinology Clerkship-CSC","Course Total","3","***","","","","","","","","","","","","","","","","","","","",""
"965","004","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","008","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","010","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","011","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Gastroenterology Clerk-CSC","Course Total","5","***","","","","","","","","","","","","","","","","","","","",""
"971","001","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","002","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","003","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","005","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","006","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Infect Disease Clerkshp-CSC","Course Total","11","3.727","63.6","18.2","18.2",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"973
Infectious Disease-Marshfld","003","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"974","001","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"974","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"974","005","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"974","006","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Infect Disease Clerk-Milw","Course Total","5","***","","","","","","","","","","","","","","","","","","","",""
"976
Cl Nephrology Clerk-CSC/VAH","006","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","001","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","005","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","006","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Pulmonary Disease Clerk-CSC","Course Total","4","***","","","","","","","","","","","","","","","","","","","",""
"983
Pulmonary Dis Clerk-LaCross","001","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"984","001","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"984","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"984","005","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Crit Care-ICU Subintrn-Milw","Course Total","3","***","","","","","","","","","","","","","","","","","","","",""
"985","001","4","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","002","4","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","003","4","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","004","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","005","4","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","006","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Critical Care Medicine-CSC","Course Total","20","3.679","50.0","35.0","15.0",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"988","001","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"988","003","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"988","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Clin Elect Rheumtol-CSC/VAH","Course Total","3","***","","","","","","","","","","","","","","","","","","","",""
