"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","",""
"MEDICINE","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"632
MEDICINE","","","","","","","","","","","","","","","","","","","","","","",""
"Cardiol Consult Serv-CSC","Course Total","18","3.694","44.4","50.0","5.6",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"944","008","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"944","009","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"944","011","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Clin Cardiol Clerkshp-VAH","Course Total","5","***","","","","","","","","","","","","","","","","","","","",""
"945
Acute Care Med Cardiol-Milw","004","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"950
Cardiol-Clin Clerk-LaCrosse","006","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","001","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","001","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"","Section Total","2","4.000","100.0",".",".",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"953","002","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"","Section Total","3","4.000","100.0",".",".",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"953","003","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","006","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","007","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","008","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","009","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","010","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","011","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","012","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Dermatology Clerkship-CSC","Course Total","18","4.000","100.0",".",".",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"954","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"954","005","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Dermatology Clerk-Marshfld","Course Total","2","***","","","","","","","","","","","","","","","","","","","",""
"956","001","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","003","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","005","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Emergency Med Clerkshp-Milw","Course Total","3","***","","","","","","","","","","","","","","","","","","","",""
"957","001","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"957","002","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"957","003","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"957","004","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"957","005","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"957","006","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Emergency Med Clrk-Meriter","Course Total","12","3.417","8.3","66.7","25.0",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"960","001","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","002","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","003","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","004","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","005","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Emergency Med Clerkshp-CSC","Course Total","9","3.667","55.6","22.2","22.2",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"961
Endocrin/Diabetes Clrk-Milw","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
