"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","",""
"SENIOR MEDICAL PROGRAM","Section","#","Ave","A","AB","B","","BC","C","","D","","F","","S","","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","",""
"882
SR MED","","","","","","","","","","","","","","","","","","","","","","","",""
"Preceptorship-Marshfield","Course Total","7","3.714","42.9","57.1","",".",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"863","001","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"863","002","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"863","003","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Milwaukee","Course Total","3","***","","","","","","","","","","","","","","","","","","","","",""
"864","001","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"864","002","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"864","003","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Monroe","Course Total","3","***","","","","","","","","","","","","","","","","","","","","",""
"865
Preceptorship-Rhinelander","003","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"866","001","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"866","002","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"866","003","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Rice Lake","Course Total","5","***","","","","","","","","","","","","","","","","","","","","",""
"867","001","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"867","002","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"867","003","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Shawano","Course Total","4","***","","","","","","","","","","","","","","","","","","","","",""
"868","001","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"868","002","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"868","003","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Sheboygan","Course Total","3","***","","","","","","","","","","","","","","","","","","","","",""
"870","001","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"870","003","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Viroqua","Course Total","2","***","","","","","","","","","","","","","","","","","","","","",""
"871","002","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"871","003","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Wausau","Course Total","2","***","","","","","","","","","","","","","","","","","","","","",""
"872","001","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"872","002","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"872","003","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Woodruff","Course Total","4","***","","","","","","","","","","","","","","","","","","","","",""
"873","002","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"873","003","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptor-Prairie du Sac","Course Total","2","***","","","","","","","","","","","","","","","","","","","","",""
"875","002","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"875","003","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Minong","Course Total","2","***","","","","","","","","","","","","","","","","","","","","",""
"879
Preceptor-Madison/Meadowood Cl","002","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"880
Preceptorship-Cross Plains","002","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"883","001","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"883","002","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"883","003","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Reedsburg","Course Total","3","***","","","","","","","","","","","","","","","","","","","","",""
"April 01, 2013","","","","","","","","","","","","","","","","","","","","","","","Page 359 of 388",""
