"TERM : 1002","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar"
"Fall 1999-2000","","","","","","","","","","","","","","","","Institutional Reporting"
"","","","","University of Wisconsin - Madison","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","",""
"RADIOLOGY","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"832
RADIOL","","","","","","","","","","","","","","","",""
"RADIOL
832","77
Dept. Total","3.936","89.6","9.1",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
1.3"
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"832
RADIOL","","","","","","","","","","","","","","","",""
"Special","1","",".",".",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
100.0"
