"COLLEGE:  MED","","","","","","","","","","","","","","",""
"SUBJECT:  FAMILY MEDICINE (370)","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","COMB 
ENRL","",""
"CAT","COMP","SECT","OFFER","Time","M","T","W","R","F","S","X","FACILITY","","EMPLID","Instructor role / name"
"","","","","","","","","","","","","","ENRN
TOT","",""
"712","LEC","001","1","06:00 - 17:00","M","T","W","R","F","S","","","15","","/"
"790","IND","004","1","-","","","","","","","","","1","0000952509","P / PAUL HUNTER"
"790","IND","005","1","-","","","","","","","","","2","0000952509","P / PAUL HUNTER"
"790","IND","006","1","-","","","","","","","","","2","0000952509","P / PAUL HUNTER"
"790","IND","017","1","-","","","","","","","","","1","0000952509","P / PAUL HUNTER"
"790","IND","008","1","-","","","","","","","","","8","0000952509","P / PAUL HUNTER"
"790","IND","010","1","-","","","","","","","","","1","0000952509","P / PAUL HUNTER"
"910","IND","001","1","-","","","","","","","","","1","0000468860","P / JONATHAN TEMTE"
"910","IND","003","1","-","","","","","","","","","1","0000468860","P / JONATHAN TEMTE"
"910","IND","006","1","-","","","","","","","","","3","0000468860","P / JONATHAN TEMTE"
"910","IND","041","1","-","","","","","","","","","1","0000468860","P / JONATHAN TEMTE"
"910","IND","043","1","-","","","","","","","","","1","0000468860","P / JONATHAN TEMTE"
"910","IND","062","1","-","","","","","","","","","1","0000468860","P / JONATHAN TEMTE"
"919","FLD","002","1","06:00 - 17:00","M","T","W","R","F","S","","","1","0002600949","P / DOUGLAS SMITH"
"919","FLD","003","1","06:00 - 17:00","M","T","W","R","F","S","","","2","0002600949","P / DOUGLAS SMITH"
"919","FLD","004","1","06:00 - 17:00","M","T","W","R","F","S","","","3","0002600949","P / DOUGLAS SMITH"
"919","FLD","005","1","06:00 - 17:00","M","T","W","R","F","S","","","1","0002600949","P / DOUGLAS SMITH"
"919","FLD","006","1","06:00 - 17:00","M","T","W","R","F","S","","","3","0002600949","P / DOUGLAS SMITH"
"919","FLD","007","1","06:00 - 17:00","M","T","W","R","F","S","","","1","0002600949","P / DOUGLAS SMITH"
"919","FLD","008","1","06:00 - 18:00","M","T","W","R","F","S","","","2","0002600949","P / DOUGLAS SMITH"
"919","FLD","009","1","06:00 - 17:00","M","T","W","R","F","S","","","1","0002600949","P / DOUGLAS SMITH"
"919","FLD","011","1","06:00 - 17:00","M","T","W","R","F","S","","","1","0002600949","P / DOUGLAS SMITH"
"920","FLD","012","1","06:00 - 17:00","M","T","W","R","F","S","","","1","0002600949","P / DOUGLAS SMITH"
"926","FLD","041","1","06:00 - 17:00","M","T","W","R","F","S","","","1","0000515820","P / GREGREY HILTGEN"
"927","FLD","041","1","06:00 - 17:00","M","T","W","R","F","S","","","1","0002601476","P / CYNTHIA HAQ"
"927","FLD","045","1","06:00 - 17:00","M","T","W","R","F","S","","","1","0002601476","P / CYNTHIA HAQ"
"930","FLD","004","1","06:00 - 17:00","M","T","W","R","F","S","","","1","0000474900","P / BRIAN WALLACE"
"930","FLD","005","1","06:00 - 17:00","M","T","W","R","F","S","","","1","0000474900","P / BRIAN WALLACE"
"930","FLD","008","1","06:00 - 17:00","M","T","W","R","F","S","","","1","0000474900","P / BRIAN WALLACE"
