"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","",""
"SENIOR MEDICAL PROGRAM","Section","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","Grades","GPA","","","","","","","","","","","","","","","",""
"882
SR MED","","","","","","","","","","","","","","","","","","","",""
"","812","004","25","3.460","12.0","68.0","20.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","812","005","24","3.625","29.2","66.7","4.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"","812","006","29","3.569","31.0","51.7","17.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"3rd Yr Primary Care Clrkshp","","Course Total","78","3.551","24.4","61.5","14.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Preceptorship-Appleton","851","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Ashland","852","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Beaver Dam","853","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Beloit","854","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Blk Riv Falls","855","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Eau Claire","856","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Green Bay","858","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Janesville","859","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-LaCrosse","860","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Madison","861","001","8","3.750","62.5","25.0","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Preceptorship-Marshfield","862","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Milwaukee","863","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Monroe","864","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Rhinelander","865","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Rice Lake","866","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Shawano","867","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Sheboygan","868","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Viroqua","870","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Wausau","871","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Woodruff","872","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Minong","875","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Extram Elect-Preventive Med","913","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Cl Clrkshp-Area Hlth Ed Ctr","920","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","922","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","922","101","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Extramur Elect-Family Med","","Course Total","5","***","","","","","","","","","","","","","","","",""
"","924","001","6","3.423",".","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"","924","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Extramur Elect-Medicine","","Course Total","7","3.438",".","85.7","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Extramur Elect-Ophthalmolgy","927","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Extramur Elect-Surgery","934","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Extramur Elec-Emergency Med","936","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
