"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","",""
"MEDICAL GENETICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"616
MD GENET","","","","","","","","","","","","","","","","","","",""
"Human Cytogenetics","562
001","14","3.536","35.7","35.7","28.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"Cancer Genetics","646
001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Advanced Topics in Genetics","677
011","22","3.864","72.7","27.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","699
005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
071","24","3.969","91.7","8.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Independent Reading","Course Total","25","3.970","92.0","8.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Practicum-Genetic Counselng","714
005","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Contemp Pro Iss-Gen Cnslng","737
001","10","3.950","90.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Human Embryology","742
001","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Adv Pract-Genetic Counselng","814
005","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Research","990
049","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Seminar in Genetics","993
001","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"MD GENET
616","Dept. Total","103","3.857","73.8","16.5","4.9",".",".",".",".","4.9",".",".",".",".",".",".",".","."
