"MED","","","","","","","","","","","","","","","","","","","",""
"SENIOR MEDICAL PROGRAM","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"882
SR MED","","","","","","","","","","","","","","","","","","","",""
"812","081","","23","3.500","39.1","21.7","39.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"812","082","","21","3.450","33.3","28.6","23.8","9.5",".",".",".",".",".",".",".",".",".",".","4.8","."
"812","083","","24","3.313","16.7","29.2","54.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"3rd Yr Primary Care Clrkshp","Course Total","","68","3.418","29.4","26.5","39.7","2.9",".",".",".",".",".",".",".",".",".",".","1.5","."
"813","061","","24","3.521","45.8","20.8","25.0","8.3",".",".",".",".",".",".",".",".",".",".",".","."
"813","062","","23","3.455","39.1","17.4","30.4","8.7",".",".",".",".",".",".",".",".","4.3",".",".","."
"813","063","","23","3.477","43.5","13.0","34.8",".","4.3",".",".",".",".",".",".",".","4.3",".",".","."
"813","064","","12","3.545","50.0","16.7","16.7",".","8.3",".",".",".",".",".",".",".","8.3",".",".","."
"Integrated Cl Neurosci Clrkshp","Course Total","","82","3.494","43.9","17.1","28.0","4.9","2.4",".",".",".",".",".",".",".","3.7",".",".","."
"840","061","","14","3.893","78.6","21.4",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"840","062","","8","3.938","87.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"840","063","","9","3.667","55.6","22.2","22.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"Spec 4th Yr Precept/Clrkshp","Course Total","","31","3.839","74.2","19.4","6.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"852","061","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"852","062","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"852","063","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Ashland","Course Total","","4","***","","","","","","","","","","","","","","","",""
"853","061","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"853","062","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"853","063","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Beaver Dam","Course Total","","3","***","","","","","","","","","","","","","","","",""
"854","062","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"854","063","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Beloit","Course Total","","2","***","","","","","","","","","","","","","","","",""
"855","061","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"855","062","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"855","063","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Blk Riv Falls","Course Total","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"856","061","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"856","062","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"856","063","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Eau Claire","Course Total","","5","***","","","","","","","","","","","","","","","",""
"858","061","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"858","062","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"858","063","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Green Bay","Course Total","","3","***","","","","","","","","","","","","","","","",""
"859","061","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"859","062","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"859","063","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Janesville","Course Total","","3","***","","","","","","","","","","","","","","","",""
"860","061","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"860","063","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-LaCrosse","Course Total","","2","***","","","","","","","","","","","","","","","",""
"862","061","","1","***","","","","","","","","","",".",".",".",".",".",".","."
