"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","",""
"SURGERY","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","",""
"936
SURGERY","","","","","","","","","","","","","","","","","","","","","","","",""
"956","001","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","002","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","003","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","004","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","005","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","006","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","007","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","008","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","009","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Plastc&RecnstrSurgClerk-CSC","Course Total","18","3.722","50.0","44.4","5.6",".","",".","",".","",".","",".","",".",".",".",".",".",".",".","."
"957
Plastic Surgery-Marshfield","005","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960
Transplantation Clerk-CSC","002","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962
Critical Care Surgery-CSC","043","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"963","001","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"963","003","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"963","004","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"963","005","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Cardiac Surg Clerkship-CSC","Course Total","5","***","","","","","","","","","","","","","","","","","","","","",""
"964","003","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"964","005","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Thoracic Surgery Clerk-CSC","Course Total","4","***","","","","","","","","","","","","","","","","","","","","",""
"967","001","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","002","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","003","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","004","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","005","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","006","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","007","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","008","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","009","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Urology Clerkship-CSC","Course Total","9","3.556","11.1","88.9",".",".","",".","",".","",".","",".","",".",".",".",".",".",".",".","."
