"TERM : 1104","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar"
"Spring 2009-2010","","","","","","","","","","","","","","","","Institutional Reporting"
"","","","","University of Wisconsin - Madison","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","",""
"OBSTETRICS AND GYNECOLOG Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"436
OBS&GYN","","","","","","","","","","","","","","","",""
"OBS&GYN
436","115
Dept. Total","3.486","46.1","23.5","27.8","1.7",".",".",".",".",".",".",".",".","",".  
.  
0.9
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"436
OBS&GYN","","","","","","","","","","","","","","","",""
"Sophomore","1","",".",".",".",".",".",".",".",".",".",".",".",".","",".  
.  
100.0
."
