"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","","",""
"SENIOR MEDICAL PROGRAM","Section","#","Ave","A","AB","B","","BC","C","","D","","F","","S","","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","",""
"882
SR MED","","","","","","","","","","","","","","","","","","","","","","","","",""
"862","063","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Marshfield","Course Total","2","***","","","","","","","","","","","","","","","","","","","","","",""
"863
Preceptorship-Milwaukee","031","3","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"864","062","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"864","063","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Monroe","Course Total","2","***","","","","","","","","","","","","","","","","","","","","","",""
"865
Preceptorship-Rhinelander","062","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"866
Preceptorship-Rice Lake","062","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"867","061","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"867","062","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Shawano","Course Total","2","***","","","","","","","","","","","","","","","","","","","","","",""
"868","061","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"868","062","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"868","063","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Sheboygan","Course Total","3","***","","","","","","","","","","","","","","","","","","","","","",""
"870","061","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"870","062","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"870","063","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Viroqua","Course Total","6","4.000","100.0",".","",".",".","",".","",".","",".","",".","",".",".",".",".",".",".",".","."
"871","062","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"871","063","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Wausau","Course Total","2","***","","","","","","","","","","","","","","","","","","","","","",""
"872
Preceptorship-Woodruff","061","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"873","061","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"873","062","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"873","063","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptor-Prairie du Sac","Course Total","3","***","","","","","","","","","","","","","","","","","","","","","",""
"875
Preceptorship-Minong","061","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"877
Preceptorship-Dodgeville","063","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"880
Preceptorship-Cross Plains","063","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"882
Preceptorship-Fitchburg","061","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"883","061","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"883","062","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"883","063","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Reedsburg","Course Total","3","***","","","","","","","","","","","","","","","","","","","","","",""
"913","043","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"913","061","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"913","061","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"","Section Total","2","3.833","50.0","50.0","",".",".","",".","",".","",".","",".","",".",".",".",".",".",".",".","."
"Extram Elect-Preventive Med","Course Total","3","***","","","","","","","","","","","","","","","","","","","","","",""
"922","043","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","044","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Extramur Elect-Family Med","Course Total","2","***","","","","","","","","","","","","","","","","","","","","","",""
