"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","",""
"SURGERY","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"936
SURGERY","","","","","","","","","","","","","","","","","","","","","","",""
"924
Gen Surg Clerkship-LaCrosse","041","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"926","041","5","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"926","042","5","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"926","043","5","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"926","044","5","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Surgery for the Non-Surgeon","Course Total","20","3.450","35.0","25.0","35.0","5.0","",".","",".","",".",".","",".",".",".",".",".",".",".","."
"929","013","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"929","035","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"929","041","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"929","042","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"929","043","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Pediatric Surgery","Course Total","5","***","","","","","","","","","","","","","","","","","","","",""
"940","001","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","003","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","005","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","006","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","007","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","008","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","042","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Adt Orth-Non-Orth Clerk-CSC","Course Total","11","",".",".",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"941","001","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","003","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","007","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","008","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","009","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Adult Orth & Fractures-VAH","Course Total","7","4.000","100.0",".",".",".","",".","",".","",".",".","",".",".",".",".",".",".",".","."
"944
Upper Extrem Ortho-Marshfld","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","003","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","005","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","006","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","007","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","008","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","010","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Otolaryngology Clerk-CSC","Course Total","8","3.750","50.0","50.0",".",".","",".","",".","",".",".","",".",".",".",".",".",".",".","."
"949","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"949","005","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"949","006","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"949","012","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"949","041","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Clin Otolaryng Clerk-LaCros","Course Total","5","***","","","","","","","","","","","","","","","","","","","",""
