"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"SOCIAL WORK","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"896
SOC WORK","","","","","","","","","","","","","","","","","","",""
"So You Want to Chng the World?","100
001","60","3.725","66.7","20.0","10.0","1.7",".","1.7",".",".",".",".",".",".",".",".",".","."
"Health Care: Intrdis Appr","105
001","6","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intro-Field of Social Work","205
001","89","3.648","52.8","29.2","13.5","2.2",".","1.1",".",".",".",".",".",".",".",".",".","1.1"
"Introduction-Social Policy","206
001","91","3.247","15.4","44.0","24.2","12.1","3.3",".","1.1",".",".",".",".",".",".",".",".","."
"","400
006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","400
007","15","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","400
008","13","4.000","84.6",".",".",".",".",".",".",".",".",".",".",".","15.4",".",".","."
"","400
009","10","3.953","90.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","400
010","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","400
011","13","3.814","61.5","38.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","400
012","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","400
013","16","3.937","87.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","400
101","13","3.583","15.4","76.9",".",".",".",".",".",".",".",".",".",".","7.7",".",".","."
"","400
102","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","400
201","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Field Pract/Integrat Smr I","Course Total","119","3.925","82.4","15.1",".",".",".",".",".",".",".",".",".",".","2.5",".",".","."
"","441
001","58","3.784","65.5","29.3","3.4",".","1.7",".",".",".",".",".",".",".",".",".",".","."
"","441
002","34","3.750","52.9","44.1","2.9",".",".",".",".",".",".",".",".",".",".",".",".","."
"","010
441","14","3.679","50.0","35.7","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","011
441","12","3.792","66.7","25.0","8.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","441
020","3","***","","","","","","","","","",".",".",".",".",".",".","."
"SW with Ind, Fams, and Grps","Course Total","121","3.756","59.5","33.9","5.8",".","0.8",".",".",".",".",".",".",".",".",".",".","."
"","442
001","31","3.613","29.0","64.5","6.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"","442
002","30","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","442
003","30","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Genlst Pract w Comms & Orgs","Course Total","91","3.813","64.8","33.0","2.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"Alcohol & Other Drug Abuse","453
001","112","3.713","48.2","42.0","5.4","0.9",".",".",".","2.7",".",".",".",".",".",".","0.9","."
"Child Welfare","462
001","25","3.760","80.0","12.0",".","4.0",".","4.0",".",".",".",".",".",".",".",".",".","."
"Family Violence","523
001","17","3.412","47.1","23.5","23.5",".",".",".","5.9",".",".",".",".",".",".",".",".","."
"","605
001","48","3.927","87.5","10.4","2.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"","605
010","23","3.935","87.0","13.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","605
020","11","3.864","81.8","9.1","9.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"The Field of Social Work","Course Total","82","3.921","86.6","11.0","2.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"","606
010","25","3.760","52.0","48.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","606
020","11","3.850","72.7","9.1","9.1",".",".",".",".",".",".",".",".",".","9.1",".",".","."
"Social Policy","Course Total","36","3.786","58.3","36.1","2.8",".",".",".",".",".",".",".",".",".","2.8",".",".","."
"Ethnic and Racial Groups","001
640","64","3.773","60.9","32.8","6.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Issues in Dev. Disabilities","644
001","22","2.937","36.4","31.8","4.5","9.1",".","4.5","13.6",".",".",".",".",".",".",".",".","."
"","646
001","18","3.965","88.9","5.6",".",".",".",".",".","5.6",".",".",".",".",".",".",".","."
"","646
030","31","3.966","87.1","6.5",".",".",".",".",".",".",".",".",".",".","6.5",".",".","."
"Child Abuse and Neglect","Course Total","49","3.965","87.8","6.1",".",".",".",".",".","2.0",".",".",".",".","4.1",".",".","."
"End-of-Life Pract. Challenges","648
001","20","3.735","55.0","40.0","5.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Topics-Contemp Soc Welfare","663
001","17","3.659","52.9","35.3","5.9","5.9",".",".",".",".",".",".",".",".",".",".",".","."
