"PHYSICAL THERAPY","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"745
PHY THER","","","","","","","","","","","","","","","","","","","",""
"Cardiovasc&Pulmonry Treatmt","523
001","","40","3.833","67.5","27.5","2.5",".",".",".",".",".",".",".",".",".","2.5",".",".","."
"FFdations of PT: Exam and Eval","527
001","","39","3.705","46.2","48.7","5.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"","539
001","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","539
002","","20","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"PT Educ&Lifespan Learning Iss","Course Total","","39","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Culture&Diversity in Hlth Care","541
001","","40","4.000","97.5",".",".",".",".",".",".",".",".",".",".",".","2.5",".",".","."
"Clin: Tissue Mech & Adaptatns","627
001","","39","3.474","25.6","43.6","30.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"Motor Control Dysfunction I","635
001","","40","3.750","55.0","40.0","5.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Current Issues-Rehabilitatn","641
001","","40","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","642
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","642
003","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research Practicum","Course Total","","2","***","","","","","","","","","","","","","","","",""
"Clinical Medicine I","001
664","","39","3.538","17.9","71.8","10.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Musculoskeletal Dysfunction I","676
001","","40","3.575","25.0","65.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Clinical Internship IV","703
001","","39","",".",".",".",".",".",".",".",".",".","97.4",".",".",".",".",".","."
"Clinical Internship V","704
001","","39","",".",".",".",".",".",".",".",".",".","97.4",".",".",".",".",".","."
"","799
032","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","799
033","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","799
035","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"PHY THER
745","Dept. Total","","444","3.673","41.0","26.4","5.6",".",".",".",".",".",".","26.1",".",".","0.5",".",".","."
"Summary by Level","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"745
PHY THER","","","","","","","","","","","","","","","","","","","",""
"Junior","","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Undergraduates","","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Prof Yr 1","","","157","3.612","47.8","40.8","11.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Prof Yr 2","","","206","3.725","50.5","25.7","3.4",".",".",".",".",".",".","19.4",".",".","1.0",".",".","."
"Prof Yr 3","","","79","4.000","1.3",".",".",".",".",".",".",".",".","96.2",".",".",".",".",".","."
"Professionals","","","442","3.672","40.7","26.5","5.7",".",".",".",".",".",".","26.2",".",".","0.5",".",".","."
"","Dept. Total","","444","3.673","41.0","26.4","5.6",".",".",".",".",".",".","26.1",".",".","0.5",".",".","."
