"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","",""
"MEDICINE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"632
MEDICINE","","","","","","","","","","","","","","","","","","",""
"Independent Study","Course Total","144","3.993","96.5","1.4",".",".",".",".",".",".",".",".",".",".",".",".","2.1","."
"710
Improv for Scientists","010","9","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"812","044","3","***","","","","","","","","","",".",".",".",".",".",".","."
"812","081","58","3.472","31.0","24.1","36.2",".",".",".",".",".",".",".",".",".","8.6",".",".","."
"812","082","50","3.378","24.0","26.0","48.0",".",".",".",".",".",".",".",".",".","2.0",".",".","."
"Prin Int Med-Basic Clrkship","Course Total","111","3.420","27.0","24.3","43.2",".",".",".",".",".",".",".",".",".","5.4",".",".","."
"902","061","1","***","","","","","","","","","",".",".",".",".",".",".","."
"902","062","2","***","","","","","","","","","",".",".",".",".",".",".","."
"902","063","1","***","","","","","","","","","",".",".",".",".",".",".","."
"MSTP Phys-Sci Preceptorship","Course Total","4","***","","","","","","","","","","","","","","","",""
"903
MSTP Longitudinal Clerkship","001","10","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"910
Indep Rdg & Rsch-4th Yr Med","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"916","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"916","006","2","***","","","","","","","","","",".",".",".",".",".",".","."
"916","008","1","***","","","","","","","","","",".",".",".",".",".",".","."
"916","010","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Palliative Care","Course Total","5","***","","","","","","","","","","","","","","","",""
"918
Hlth Informatics-Med Students","020","70","3.886","97.1",".",".",".",".",".","2.9",".",".",".",".",".",".",".",".","."
"919","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"919","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"919","006","2","***","","","","","","","","","",".",".",".",".",".",".","."
"919","044","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Individualized 4th Yr Clerk","Course Total","5","***","","","","","","","","","","","","","","","",""
"921","008","1","***","","","","","","","","","",".",".",".",".",".",".","."
"921","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"921","043","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Ambulat Med Clerk-Stdt Hlth","Course Total","3","***","","","","","","","","","","","","","","","",""
"933","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"933","043","1","***","","","","","","","","","",".",".",".",".",".",".","."
"933","044","1","***","","","","","","","","","",".",".",".",".",".",".","."
"933","045","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Geriatric Elective","Course Total","4","***","","","","","","","","","","","","","","","",""
"935
Hematology/Oncology","044","1","***","","","","","","","","","",".",".",".",".",".",".","."
"940","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"940","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"940","007","2","***","","","","","","","","","",".",".",".",".",".",".","."
"940","008","1","***","","","","","","","","","",".",".",".",".",".",".","."
"940","009","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Allergy & Clinical Immunology","Course Total","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"943","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"943","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"943","006","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Cardiology Consultation Serv","Course Total","4","***","","","","","","","","","","","","","","","",""
"945","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"January 29, 2018","","","","","","","","","","","","","","","","","","Page 360 of 420",""
