"TERM : 1182","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar",""
"Fall 2017-2018","","","","","","","","","","","","","","","","",""
"","","","","University of Wisconsin - Madison","","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","",""
"MEDICAL GENETICS","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"616
MD GENET","","","","","","","","","","","","","","","","",""
"Human Genetics","565
001
2","***","","","","","","","","","",".",".",".",".",".",".   
."
"MD GENET
616","2
Dept. Total","***","","","","","","","","","",".",".",".",".",".",".  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"616
MD GENET","","","","","","","","","","","","","","","","",""
"Senior","1","***","","","","","","","","","",".",".",".",".",".",".  
."
"Undergraduates","1","***","","","","","","","","","",".",".",".",".",".",".  
."
"Graduate","1","***","","","","","","","","","",".",".",".",".",".",".  
."
"","Dept. Total
2","***","","","","","","","","","",".",".",".",".",".",".  
."
"January 29, 2018","","","","","","","","","","","","","","","","","Page 353 of 420"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","","",""
"*** Please note: In order to protect student privacy, grade distributions for groups of five or fewer students have been redacted.","","","","","","","","","","","","","","","","",""
