"TERM : 1182","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","","","Office of the Registrar","",""
"Fall 2017-2018","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"BUS","","","","","","","","","","","","","","","","","","","","","","",""
"","FINANCE, INVESTMENT & BANKI Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"233","FINANCE","","","","","","","","","","","","","","","","","","","","","",""
"233","FINANCE","1577
Dept. Total","3.313","32.5","24.4","28.0","5.5","8.6","0.5","0.1","0.3","",".",".","",".","",".","",".",".","0.2","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"233","FINANCE","","","","","","","","","","","","","","","","","","","","","",""
"","Sophomore","3","***","","","","","","","","","","",".","",".","",".","",".",".",".","."
