"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"EGR","","","","","","","","","","","","","","","","","","",""
"BIOMEDICAL ENGINEERING","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"207
B M E","","","","","","","","","","","","","","","","","","",""
"1
Cooperative Education Program","001","11","3.909","81.8","18.2",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"200
Biomedical Engr Design","001","84","3.577","39.3","40.5","16.7","3.6",".",".",".",".",".",".",".",".",".",".",".","."
"300
Biomed Engineering Design","001","99","3.808","64.6","32.3","3.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"315
Biomechanics","001","88","3.244","18.2","33.0","30.7","15.9","2.3",".",".",".",".",".",".",".",".",".",".","."
"320
Intro Transport Phenomena","001","8","2.750","12.5",".","50.0",".","37.5",".",".",".",".",".",".",".",".",".",".","."
"330
Eng Prin Mol, Cells, Tissues","001","32","3.290","25.0","28.1","28.1","9.4","6.3",".",".",".",".",".",".",".","3.1",".",".","."
"389","034","1","***","","","","","","","","","",".",".",".",".",".",".","."
"389","059","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Honors in Research","Course Total","2","***","","","","","","","","","","","","","","","",""
"399","028","1","***","","","","","","","","","",".",".",".",".",".",".","."
"399","031","3","***","","","","","","","","","",".",".",".",".",".",".","."
"399","034","3","***","","","","","","","","","",".",".",".",".",".",".","."
"399","037","2","***","","","","","","","","","",".",".",".",".",".",".","."
"399","038","1","***","","","","","","","","","",".",".",".",".",".",".","."
"399","040","1","***","","","","","","","","","",".",".",".",".",".",".","."
"399","046","2","***","","","","","","","","","",".",".",".",".",".",".","."
"399","047","2","***","","","","","","","","","",".",".",".",".",".",".","."
"399","053","1","***","","","","","","","","","",".",".",".",".",".",".","."
"399","055","2","***","","","","","","","","","",".",".",".",".",".",".","."
"399","057","1","***","","","","","","","","","",".",".",".",".",".",".","."
"399","058","3","***","","","","","","","","","",".",".",".",".",".",".","."
"399","059","2","***","","","","","","","","","",".",".",".",".",".",".","."
"399","060","1","***","","","","","","","","","",".",".",".",".",".",".","."
"399","073","5","***","","","","","","","","","",".",".",".",".",".",".","."
"399","080","1","***","","","","","","","","","",".",".",".",".",".",".","."
"399","089","5","***","","","","","","","","","",".",".",".",".",".",".","."
"399","092","2","***","","","","","","","","","",".",".",".",".",".",".","."
"399","097","5","***","","","","","","","","","",".",".",".",".",".",".","."
"399","099","5","***","","","","","","","","","",".",".",".",".",".",".","."
"399","105","1","***","","","","","","","","","",".",".",".",".",".",".","."
"399","116","1","***","","","","","","","","","",".",".",".",".",".",".","."
"399","118","11","3.909","81.8",".","9.1",".",".",".",".",".",".",".",".",".","9.1",".",".","."
"399","121","1","***","","","","","","","","","",".",".",".",".",".",".","."
"399","123","3","***","","","","","","","","","",".",".",".",".",".",".","."
"399","126","1","***","","","","","","","","","",".",".",".",".",".",".","."
"399","127","1","***","","","","","","","","","",".",".",".",".",".",".","."
"399","129","3","***","","","","","","","","","",".",".",".",".",".",".","."
"399","133","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","72","3.979","95.8",".","2.8",".",".",".",".",".",".",".",".",".","1.4",".",".","."
"400
Capstone Design Course","001","112","3.728","54.5","37.5","7.1","0.9",".",".",".",".",".",".",".",".",".",".",".","."
"415
Biomechanics of Human Movement","001","22","3.773","59.1","36.4","4.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"462
Medical Instrumentation","001","19","3.342","31.6","31.6","15.8","15.8","5.3",".",".",".",".",".",".",".",".",".",".","."
"489","034","2","***","","","","","","","","","",".",".",".",".",".",".","."
"489","092","1","***","","","","","","","","","",".",".",".",".",".",".","."
