"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","","",""
"PEDIATRICS","Section","#","Ave","A","AB","B","","BC","C","","D","","F","","S","","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","",""
"708
PEDIAT","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acting Inpt Internship-Peds","Course Total","12","3.958","91.7","8.3","",".",".","",".","",".","",".","",".","",".",".",".",".",".",".",".","."
"940","041","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","042","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","043","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Adolescent Med Clerk-CSC","Course Total","3","***","","","","","","","","","","","","","","","","","","","","","",""
"943
Pediat Cardiol Clerk-CSC","044","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"950","041","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"950","042","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"950","043","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Ped Endocr/DiabetesClrk-CSC","Course Total","3","***","","","","","","","","","","","","","","","","","","","","","",""
"953","043","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","044","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Clin Genetics Clerk-CSC","Course Total","2","***","","","","","","","","","","","","","","","","","","","","","",""
"956","041","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","042","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","044","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Hematol-Oncology Clerk-CSC","Course Total","3","***","","","","","","","","","","","","","","","","","","","","","",""
"963","042","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"963","043","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Peds Nephrology","Course Total","2","***","","","","","","","","","","","","","","","","","","","","","",""
"970","041","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"970","043","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Pediatric Rheumatology","Course Total","2","***","","","","","","","","","","","","","","","","","","","","","",""
"990","001","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","003","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","070","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","203","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","210","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","212","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Research","Course Total","8","4.000","87.5",".","",".",".","",".","",".","",".","",".","",".",".",".",".",".",".","12.5","."
