"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","",""
"HISTORY OF SCIENCE","Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","","Grades","GPA","","","","","","","","","","","","","","","",""
"456
HIST SCI","","","","","","","","","","","","","","","","","","","","",""
"Origins-Scientific Thought","201","001","","80","3.532","55.0","17.5","18.8","2.5","2.5",".","2.5","1.3",".",".",".",".",".",".",".","."
"Sci in 20th C:Hist Overview","203","001","","84","3.386","26.2","38.1","20.2","6.0","2.4",".","1.2","6.0",".",".",".",".",".",".",".","."
"Hon Sm:Studies-Sci,Tech,Med","280","001","","12","3.792","58.3","41.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Ancient & Medieval Science","322","001","","19","3.658","47.4","36.8","15.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"Sci Revol:Copernicus-Newton","323","001","","13","3.654","61.5","15.4","15.4","7.7",".",".",".",".",".",".",".",".",".",".",".","."
"Hist of Phys: Modern Period","326","001","","19","3.167","21.1","21.1","26.3","5.3",".",".","5.3","15.8","5.3",".",".",".",".",".",".","."
"Technol & Critics Since WW II","339","001","","22","3.545","40.9","31.8","22.7","4.5",".",".",".",".",".",".",".",".",".",".",".","."
"Spec Topics-Hist of Science","350","001","","18","3.294","11.1","38.9","38.9","5.6",".",".",".",".",".",".",".",".",".","5.6",".","."
"History of Ecology","353","001","","8","3.500","62.5",".","12.5","25.0",".",".",".",".",".",".",".",".",".",".",".","."
"History of Mathematics","473","001","","6","3.750","66.7","16.7","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Health, Disease & Healing I","507","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Dev Public Health-America","509","001","","8","3.438","25.0","62.5",".",".","12.5",".",".",".",".",".",".",".",".",".",".","."
"Monsters & Science: A History","517","001","","26","3.659","46.2","30.8",".","3.8","3.8",".",".","15.4",".",".",".",".",".",".",".","."
"Internl Hlth & Global Society","553","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Greek & Roman Med & Phcy","561","001","","9","3.125","22.2","22.2","22.2",".","22.2",".",".","11.1",".",".",".",".",".",".",".","."
"Studies in Early Modern Sci","623","001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Technol&Its Critics Since WWII","639","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","699","007","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Historiography & Methods","720","001","","6","3.833","33.3","16.7",".",".",".",".",".",".",".",".",".",".","50.0",".",".","."
"","919","001","","6","3.833","33.3","16.7",".",".",".",".",".","50.0",".",".",".",".",".",".",".","."
"","919","002","","8","3.857","62.5","25.0",".",".",".",".",".",".",".",".",".",".","12.5",".",".","."
"Grad Studies-Medical Hist","","Course Total","","14","3.850","50.0","21.4",".",".",".",".",".","21.4",".",".",".",".","7.1",".",".","."
"History of Science Colloq","950","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","002","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","007","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","011","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","014","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","019","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","021","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","","Course Total","","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"","999","007","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","999","011","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","999","014","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Work","","Course Total","","5","***","","","","","","","","","","","","","","","",""
