"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","",""
"ECONOMICS","Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","","Grades","GPA","","","","","","","","","","","","","","","",""
"296
ECON","","","","","","","","","","","","","","","","","","","","",""
"Economics of Transportation","502","001","","29","2.828","17.2","13.8","27.6","27.6","3.4","6.9","3.4",".",".",".",".",".",".",".",".","."
"Game Theory & Economic Anal","521","001","","45","3.375","31.1","24.4","35.6",".","6.7",".",".",".",".",".",".",".",".",".","2.2","."
"Philosophy and Economics","524","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Economics of Health Care","548","001","","36","3.311","13.9","44.4","30.6","11.1",".",".",".",".",".",".",".",".",".",".",".","."
"Population and Society","663","001","","10","3.100","10.0","20.0","50.0","20.0",".",".",".",".",".",".",".",".",".",".",".","."
"","681","002","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","681","004","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Honors Thesis","","Course Total","","2","***","","","","","","","","","","","","","","","",""
"Directed Study","698","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","002","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","010","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","","Course Total","","2","***","","","","","","","","","","","","","","","",""
"Mathematical Economics I","703","001","","42","3.352","23.8","33.3","28.6","11.9",".",".",".",".",".",".",".",".",".",".","2.4","."
"Econ Stats & Econometrics I","709","001","","46","3.446","37.0","15.2","47.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"","711","001","","30","3.103","10.0","13.3","63.3","6.7","3.3",".",".","3.3",".",".",".",".",".",".",".","."
"","711","002","","26","3.192","15.4","34.6","30.8","11.5","7.7",".",".",".",".",".",".",".",".",".",".","."
"Thry: Microeconomics Seqnce","","Course Total","","56","3.145","12.5","23.2","48.2","8.9","5.4",".",".","1.8",".",".",".",".",".",".",".","."
"","712","001","","20","3.050","15.0","20.0","35.0","20.0","10.0",".",".",".",".",".",".",".",".",".",".","."
"","712","002","","14","3.214","28.6","21.4","28.6","7.1","14.3",".",".",".",".",".",".",".",".",".",".","."
"Thry: Macroeconomics Seqnce","","Course Total","","34","3.118","20.6","20.6","32.4","14.7","11.8",".",".",".",".",".",".",".",".",".",".","."
"Econ Stats & Econometrics 3","719","001","","16","3.968","87.5","6.3",".",".",".",".",".",".",".",".",".",".",".",".","6.3","."
"Public Finance & Fiscal Pol","742","001","","7","3.643","28.6","71.4",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Institutn Aspect-Labor Econ","751","001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Industrial Organizat Theory","761","001","","9","3.778","77.8","11.1",".","11.1",".",".",".",".",".",".",".",".",".",".",".","."
"Intro-Bayesian Decisn&Cntrl","775","001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Adv Microeconomic Theory I","805","001","","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Adv Topics - Public Finance","845","001","","10","3.583","40.0","50.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Adv International Economics","872","001","","9","3.278","11.1","44.4","33.3","11.1",".",".",".",".",".",".",".",".",".",".",".","."
"Smr-Economic Development","879","001","","9","3.788","66.7","22.2","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Quantitative Econ Policy","880","001","","17","3.645","47.1","29.4","17.6","5.9",".",".",".",".",".",".",".",".",".",".",".","."
"Recent Advances-Economics","899","002","","8","3.667","25.0",".","12.5",".",".",".",".",".",".",".",".",".","62.5",".",".","."
"Wrkshp in Math Econ Theory","901","001","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Wrkshp-Industrl Organizatn","903","001","","10","4.000","90.0",".",".",".",".",".",".","10.0",".",".",".",".",".",".",".","."
"Workshop in Econometrics","913","001","","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Workshop in Labor Economics","955","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Quantitatve Macro-Econ Anal","965","001","","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Workshop-Public Economics","968","001","","15","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Wrkshp-Internatl Economics","977","001","","18","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"","990","002","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","010","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","011","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Thesis","","Course Total","","5","***","","","","","","","","","","","","","","","",""
"February 17, 2011","","","","","","","","","","","","","","","","","","","","Page 195 of 406",""
