"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","","",""
"SENIOR MEDICAL PROGRAM","Section","#","Ave","A","AB","B","","BC","C","","D","","F","","S","","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","",""
"882
SR MED","","","","","","","","","","","","","","","","","","","","","","","","",""
"867
Preceptorship-Shawano","064","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"868","063","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"868","081","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Sheboygan","Course Total","2","***","","","","","","","","","","","","","","","","","","","","","",""
"870","063","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"870","064","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"870","081","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Viroqua","Course Total","4","***","","","","","","","","","","","","","","","","","","","","","",""
"871","063","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"871","064","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Wausau","Course Total","2","***","","","","","","","","","","","","","","","","","","","","","",""
"873","063","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"873","064","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"873","081","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptor-Prairie du Sac","Course Total","3","***","","","","","","","","","","","","","","","","","","","","","",""
"877
Preceptorship-Dodgeville","063","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"880
Preceptorship-Cross Plains","064","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"882
Preceptorship-Fitchburg","063","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"883","063","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"883","064","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Reedsburg","Course Total","2","***","","","","","","","","","","","","","","","","","","","","","",""
"913","001","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"913","005","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Extram Elect-Preventive Med","Course Total","2","***","","","","","","","","","","","","","","","","","","","","","",""
"921","003","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"921","004","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"921","043","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"921","044","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Extram Elect-Anesthesiology","Course Total","5","***","","","","","","","","","","","","","","","","","","","","","",""
"922","005","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","006","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","043","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","046","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Extramur Elect-Family Med","Course Total","4","***","","","","","","","","","","","","","","","","","","","","","",""
"923","041","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"923","042","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"923","044","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Extram Elect-Human Oncology","Course Total","3","***","","","","","","","","","","","","","","","","","","","","","",""
"924","001","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"924","009","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"924","041","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"924","042","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"924","045","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Extramur Elect-Medicine","Course Total","6","3.950","83.3","16.7","",".",".","",".","",".","",".","",".","",".",".",".",".",".",".",".","."
