"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","",""
"MEDICINE","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","",""
"632
MEDICINE","","","","","","","","","","","","","","","","","","","","","","","",""
"Allergy&ClinImmun Clerk-CSC","Course Total","5","***","","","","","","","","","","","","","","","","","","","","",""
"942
Clin Electrophys-Milwaukee","043","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"943","004","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"943","007","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Cardiol Consult Serv-CSC","Course Total","3","***","","","","","","","","","","","","","","","","","","","","",""
"949
AdultCarDiseaseClerk-Mshfld","042","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","001","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","002","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","003","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","004","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","005","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","006","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","007","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","008","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","009","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","012","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","016","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Dermatology Clerkship-CSC","Course Total","23","3.633","39.1","47.8","13.0",".","",".","",".","",".","",".","",".",".",".",".",".",".",".","."
"954
Dermatology Clerk-Marshfld","002","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","041","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","044","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Emergency Med Clerkshp-Milw","Course Total","2","***","","","","","","","","","","","","","","","","","","","","",""
"957","042","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"957","043","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"957","044","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Emergency Med Clrk-Meriter","Course Total","3","***","","","","","","","","","","","","","","","","","","","","",""
"960","002","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","003","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","005","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","006","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","007","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","008","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","009","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","010","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","011","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","012","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","042","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","046","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Emergency Med Clerkshp-CSC","Course Total","21","3.688","38.1","57.1","4.8",".","",".","",".","",".","",".","",".",".",".",".",".",".",".","."
"961
Endocrin/Diabetes Clrk-Milw","043","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","002","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","005","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","044","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Endocrinology Clerkship-CSC","Course Total","3","***","","","","","","","","","","","","","","","","","","","","",""
