"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","",""
"MEDICINE","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","",""
"632
MEDICINE","","","","","","","","","","","","","","","","","","","","","","","",""
"963
Nutrition Counslng Clrk-CSC","042","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","003","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","006","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","007","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Gastroenterology Clerk-CSC","Course Total","3","***","","","","","","","","","","","","","","","","","","","","",""
"969","003","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"969","004","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"969","006","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"969","007","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"969","009","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Transfusion Med Clerk-CSC","Course Total","5","***","","","","","","","","","","","","","","","","","","","","",""
"971","041","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","042","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","043","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","044","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Infect Disease Clerkshp-CSC","Course Total","4","***","","","","","","","","","","","","","","","","","","","","",""
"972","009","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"972","044","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Infect Disease Clerkshp-VAH","Course Total","2","***","","","","","","","","","","","","","","","","","","","","",""
"973","003","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"973","006","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Infectious Disease-Marshfld","Course Total","2","***","","","","","","","","","","","","","","","","","","","","",""
"976","002","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","005","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","007","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","008","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Cl Nephrology Clerk-CSC/VAH","Course Total","4","***","","","","","","","","","","","","","","","","","","","","",""
"981","007","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","042","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Pulmonary Disease Clerk-CSC","Course Total","2","***","","","","","","","","","","","","","","","","","","","","",""
"985","009","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","041","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","042","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","043","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Critical Care Medicine-CSC","Course Total","8","3.607","37.5","50.0","12.5",".","",".","",".","",".","",".","",".",".",".",".",".",".",".","."
"988","006","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"988","007","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Clin Elect Rheumtol-CSC/VAH","Course Total","2","***","","","","","","","","","","","","","","","","","","","","",""
"990","177","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","180","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","190","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","209","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","212","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","215","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
