"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","","",""
"SURGERY","Section","#","Ave","A","AB","B","","BC","C","","D","","F","","S","","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","",""
"936
SURGERY","","","","","","","","","","","","","","","","","","","","","","","","",""
"Periph Vasculr Clrk-CSC/VAH","Course Total","3","***","","","","","","","","","","","","","","","","","","","","","",""
"956","001","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","002","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","003","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","004","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","005","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","006","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","007","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","008","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","009","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","012","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Plastc&RecnstrSurgClerk-CSC","Course Total","18","3.917","83.3","16.7","",".",".","",".","",".","",".","",".","",".",".",".",".",".",".",".","."
"957","002","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"957","005","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"957","006","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Plastic Surgery-Marshfield","Course Total","3","***","","","","","","","","","","","","","","","","","","","","","",""
"960","003","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","043","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Transplantation Clerk-CSC","Course Total","2","***","","","","","","","","","","","","","","","","","","","","","",""
"962
Critical Care Surgery-CSC","041","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"963","003","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"963","004","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"963","005","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"963","007","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"963","008","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"963","009","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Cardiac Surg Clerkship-CSC","Course Total","8","3.750","50.0","50.0","",".",".","",".","",".","",".","",".","",".",".",".",".",".",".",".","."
"964","002","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"964","003","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"964","004","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"964","007","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Thoracic Surgery Clerk-CSC","Course Total","5","***","","","","","","","","","","","","","","","","","","","","","",""
"967","001","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","002","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","003","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","004","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","006","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","007","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","008","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Urology Clerkship-CSC","Course Total","8","3.786","50.0","37.5","",".",".","",".","",".","",".","",".","",".",".",".",".",".",".",".","12.5"
