"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"VET","","","","","","","","","","","","","","","","","","",""
"MEDICAL SCIENCES - VET MED","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"623
MED SC-V","","","","","","","","","","","","","","","","","","",""
"699","044","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","046","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","047","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","22","4.000","81.8",".",".",".",".",".",".","18.2",".",".",".",".",".",".",".","."
"705
Prod Med III-Appl Dy Nutr","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"707
Production Medicine IV","001","8","4.000","25.0",".",".",".",".",".",".","75.0",".",".",".",".",".",".",".","."
"708
Equine Theriogenology","001","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"775","001","26","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"775","002","16","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"775","003","9","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"775","004","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Externship","Course Total","56","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
