"CLINICAL LABORATORY SCIENC Section","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"628
CLNLABSC","","","","","","","","","","","","","","","","","","",""
"Intro-Cl Lab Sci Procedures","310
001","24","3.375","12.5","50.0","37.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Prin of Clin Lab Instr I","404
001","20","3.425","15.0","60.0","20.0","5.0",".",".",".",".",".",".",".",".",".",".",".","."
"Hemostasis and Coagulation","514
001","21","3.214","23.8","28.6","33.3","4.8","4.8","4.8",".",".",".",".",".",".",".",".",".","."
"Clinical Hematology II","516
001","21","3.333","14.3","38.1","47.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"Select&Eval-Meas & Contrl Proc","520
001","22","3.659","54.5","22.7","22.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Clinical Chemistry II","526
001","22","3.955","90.9","9.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Lab Diagosis-Infec Disease II","536
001","21","3.167","9.5","33.3","42.9","9.5","4.8",".",".",".",".",".",".",".",".",".",".","."
"The Breast","544
001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"The Genitourinary System","545
001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"The Gastrointestinal System","546
001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Effusions","547
001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","570
001","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","570
002","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Molecular Diagnostics","Course Total","22","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","575
001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","575
002","11","3.909","90.9",".","9.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"","575
005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","575
007","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Clinical Lab Science Practicum","Course Total","14","3.917","92.9",".","7.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Current Issues Seminar","640
001","22","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"CLNLABSC
628","Dept. Total","221","3.587","52.9","23.5","20.4","1.8","0.9","0.5",".",".",".",".",".",".",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"628
CLNLABSC","","","","","","","","","","","","","","","","","","",""
"Sophomore","","4","3.500","25.0","50.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Junior","","27","3.282","7.4","44.4","44.4","3.7",".",".",".",".",".",".",".",".",".",".",".","."
"Senior","","178","3.609","57.3","21.3","18.0","1.7","1.1","0.6",".",".",".",".",".",".",".",".",".","."
"Undergraduates","","209","3.568","50.2","24.9","21.5","1.9","1.0","0.5",".",".",".",".",".",".",".",".",".","."
"Special","","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","Dept. Total","221","3.587","52.9","23.5","20.4","1.8","0.9","0.5",".",".",".",".",".",".",".",".",".","."
