"TERM : 1094","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar"
"Spring 2008-2009","","","","","","","","","","","","","","","","Institutional Reporting"
"","","","","University of Wisconsin - Madison","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","",""
"REHABILITATION MEDICINE","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"840
RHAB MED","","","","","","","","","","","","","","","",""
"","920
003
1","***","","","","","","","","","",".",".",".",".",".   
.   
."
"","920
005
1","***","","","","","","","","","",".",".",".",".",".   
.   
."
"","920
009
1","***","","","","","","","","","",".",".",".",".",".   
.   
."
"","920
012
1","***","","","","","","","","","",".",".",".",".",".   
.   
."
"Rehabilitatn Med Clerk-CSC","Course Total
4","***","","","","","","","","","","","","","",""
"RHAB MED
840","4
Dept. Total","3.750","50.0","50.0",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"840
RHAB MED","","","","","","","","","","","","","","","",""
"Prof Yr 3","1","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"Prof Yr 4","3","3.667","33.3","66.7",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"Professionals","4","3.750","50.0","50.0",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"","Dept. Total
4","3.750","50.0","50.0",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"November 30, 2010","","","","","","","","","","","","","","","","Page 374 of 405"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","",""
"*** Please note: In order to protect student privacy, grade distributions for classes or class sections with fewer than five students have been redacted.","","","","","","","","","","","","","","","",""
