"TERM : 1162","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar",""
"Fall 2015-2016","","","","","","","","","","","","","","","","",""
"","","","","University of Wisconsin - Madison","","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","","",""
"PHM","","","","","","","","","","","","","","","","",""
"PHARMACY","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"726
PHARMACY","","","","","","","","","","","","","","","","",""
"Drug Interactions","635
001
7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".   
."
"Phmceut Biotech&Phmacogenomics","645
001
128","3.811","71.1","18.0","10.9",".",".",".",".",".",".",".",".",".",".",".",".   
."
"PHARMACY
726","135
Dept. Total","3.821","72.6","17.0","10.4",".",".",".",".",".",".",".",".",".",".",".",".  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"726
PHARMACY","","","","","","","","","","","","","","","","",""
"Prof Yr 3","135","3.821","72.6","17.0","10.4",".",".",".",".",".",".",".",".",".",".",".",".  
."
"Professionals","135","3.821","72.6","17.0","10.4",".",".",".",".",".",".",".",".",".",".",".",".  
."
"","Dept. Total
135","3.821","72.6","17.0","10.4",".",".",".",".",".",".",".",".",".",".",".",".  
."
"January 28, 2016","","","","","","","","","","","","","","","","","Page 407 of 421"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","","",""
"","*** Please note: In order to protect student privacy, grade distributions for groups of five or fewer students have been redacted.","","","","","","","","","","","","","","","",""
