"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","",""
"SENIOR MEDICAL PROGRAM","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"882
SR MED","","","","","","","","","","","","","","","","","","",""
"883","061","1","***","","","","","","","","","",".",".",".",".",".",".","."
"883","062","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Reedsburg","Course Total","2","***","","","","","","","","","","","","","","","",""
"913
Extram Elect-Preventive Med","043","1","***","","","","","","","","","",".",".",".",".",".",".","."
"924
Extramur Elect-Medicine","041","2","***","","","","","","","","","",".",".",".",".",".",".","."
"926
Extramur Elect-Obstet & Gyn","008","1","***","","","","","","","","","",".",".",".",".",".",".","."
"936
Extramur Elec-Emergency Med","043","1","***","","","","","","","","","",".",".",".",".",".",".","."
"937","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"937","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"937","007","2","***","","","","","","","","","",".",".",".",".",".",".","."
"937","041","2","***","","","","","","","","","",".",".",".",".",".",".","."
"937","042","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"937","044","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Extramural Elect-Intl Health","Course Total","13","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"957
TRIUMPH IV: Adv Seminar","001","16","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"SR MED
882","Dept. Total","173","3.818","57.8","13.3","4.6",".",".",".",".","24.3",".",".",".",".",".",".",".","."
