"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","",""
"MEDICINE","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"632
MEDICINE","","","","","","","","","","","","","","","","","","","","","","",""
"985","041","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","042","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","043","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","044","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Critical Care Medicine","Course Total","6","3.550","33.3","50.0","16.7",".","",".","",".","",".",".","",".",".",".",".",".",".",".","."
"988","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"988","003","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"988","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"988","044","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Clin Elect Rheumtol-CSC/VAH","Course Total","4","***","","","","","","","","","","","","","","","","","","","",""
"990","009","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","011","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","012","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","078","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","082","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","097","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","180","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","232","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","240","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","241","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","247","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","250","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","256","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","258","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","259","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Research","Course Total","17","",".",".",".",".","",".","",".","",".","70.6","",".",".",".","11.8",".",".","17.6","."
