"TERM : 1174","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","Office of the Registrar","",""
"Spring 2016-2017","","","","","","","","","","","","","","","","","","","","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","",""
"ALS","","","","","","","","","","","","","","","","","","","","",""
"GENETICS","","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"412","GENETICS","","","","","","","","","","","","","","","","","","","",""
"412","GENETICS","849
Dept. Total","3.412","47.5","11.3","20.8","4.7","5.1","1.3","0.9","6.5","",".",".","",".","1.4","0.4",".","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"412","GENETICS","","","","","","","","","","","","","","","","","","","",""
"","Freshmen","5","***","","","","","","","","","","",".","",".",".",".",".",".","."
