"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","","",""
"MEDICINE","Section","#","Ave","A","AB","B","","BC","C","","D","","F","","S","","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","",""
"632
MEDICINE","","","","","","","","","","","","","","","","","","","","","","","","",""
"953","009","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"953","010","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Dermatology Clerkship-CSC","Course Total","19","4.000","100.0",".","",".",".","",".","",".","",".","",".","",".",".",".",".",".",".",".","."
"954","001","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"954","002","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"954","003","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"954","044","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Dermatology Clerk-Marshfld","Course Total","4","***","","","","","","","","","","","","","","","","","","","","","",""
"955","003","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"955","004","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"955","006","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Hepatology","Course Total","3","***","","","","","","","","","","","","","","","","","","","","","",""
"962","001","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","004","3","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","005","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","009","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","010","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Endocrinology Clerkship","Course Total","7","4.000","100.0",".","",".",".","",".","",".","",".","",".","",".",".",".",".",".",".",".","."
"965","001","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","002","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","003","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","004","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","008","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","010","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Gastroenterology Clerkship","Course Total","6","3.923","83.3","16.7","",".",".","",".","",".","",".","",".","",".",".",".",".",".",".",".","."
"969","003","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"969","004","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"969","008","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Transfusion Med Clerk-CSC","Course Total","4","***","","","","","","","","","","","","","","","","","","","","","",""
"971","041","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","042","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","043","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","044","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Infectious Disease Clerkship","Course Total","6","3.667","33.3","66.7","",".",".","",".","",".","",".","",".","",".",".",".",".",".",".",".","."
"976","002","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","003","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","004","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","005","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","006","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Clinical Nephrology Clerkship","Course Total","7","3.643","28.6","71.4","",".",".","",".","",".","",".","",".","",".",".",".",".",".",".",".","."
"981","001","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","006","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Pulmonary Disease-Clinic/Cons","Course Total","2","***","","","","","","","","","","","","","","","","","","","","","",""
"985","003","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","005","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"June 30, 2017","","","","","","","","","","","","","","","","","","","","","","","","Page 364 of 422",""
