"","","SUBJECT: EAST ASIAN AREA STUDIES (298)","","","","","","","","","","","","",""
"","","TERM:","1084","","","","","","","","","","","",""
"","","","","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","EAST ASIAN AREA STUDIES","","","","","","","","","","","","","",""
"A1","300","LEC","001","1","13:00 - 14:15","","T","","R","","0056 0014","39","23","0004256457","KIM,TAIK K"
"A1","300","LEC","002","1","14:30 - 15:45","M","","W","","","0056 0014","15","8","0004256457","KIM,TAIK K"
"A1","301","LEC","001","1","13:20 - 14:10","M","","W","","F","0482 0395","","25","0000721961","MILLER,RICHARD CHRISTOPHER"
"A1","301","LEC","002","1","14:30 - 15:45","","T","","R","","0070 0010","","35","0000721961","MILLER,RICHARD CHRISTOPHER"
"A1","691","IND","001","1","-","","","","","","","","1","0000721961","MILLER,RICHARD CHRISTOPHER"
"A1","699","IND","001","1","-","","","","","","","","2","0003213739","MANION,MELANIE"
"A1","699","IND","002","1","-","","","","","","","","4","0000721961","MILLER,RICHARD CHRISTOPHER"
