"TERM : 1122","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar"
"Fall 2011-2012","","","","","","","","","","","","","","","","Institutional Reporting"
"","","","","University of Wisconsin - Madison","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","",""
"REHABILITATION MEDICINE","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"840
RHAB MED","","","","","","","","","","","","","","","",""
"","920
001
1","***","","","","","","","","","",".",".",".",".",".   
.   
."
"","920
009
1","***","","","","","","","","","",".",".",".",".",".   
.   
."
"","920
010
3","***","","","","","","","","","",".",".",".",".",".   
.   
."
"","920
011
2","***","","","","","","","","","",".",".",".",".",".   
.   
."
"Rehabilitatn Med Clerk-CSC","Course Total
7","3.833","57.1","28.6",".",".",".",".",".",".",".",".",".",".","",".  
.  
14.3
."
"RHAB MED
840","7
Dept. Total","3.833","57.1","28.6",".",".",".",".",".",".",".",".",".",".","",".  
.  
14.3
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"840
RHAB MED","","","","","","","","","","","","","","","",""
"Prof Yr 3","4","3.833","50.0","25.0",".",".",".",".",".",".",".",".",".",".","",".  
.  
25.0
."
"Prof Yr 4","3","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"Professionals","7","3.833","57.1","28.6",".",".",".",".",".",".",".",".",".",".","",".  
.  
14.3
."
"","Dept. Total
7","3.833","57.1","28.6",".",".",".",".",".",".",".",".",".",".","",".  
.  
14.3
."
"February 03, 2012","","","","","","","","","","","","","","","","Page 381 of 410"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","",""
"","*** Please note: In order to protect student privacy, grade distributions for classes or class sections with fewer than five students have been redacted.","","","","","","","","","","","","","","",""
