"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","",""
"MEDICINE","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"632
MEDICINE","","","","","","","","","","","","","","","","","","","","","",""
"976","005","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","009","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Cl Nephrology Clerk-CSC/VAH","Course Total","6","3.667","50.0","33.3","16.7",".","",".","",".","",".",".",".",".",".",".",".",".",".","."
"981","005","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","032","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","041","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","045","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Pulmonary Disease Clerk-CSC","Course Total","6","4.000","100.0",".",".",".","",".","",".","",".",".",".",".",".",".",".",".",".","."
"988","001","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"988","005","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"988","008","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"988","009","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"988","011","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Clin Elect Rheumtol-CSC/VAH","Course Total","5","***","","","","","","","","","","","","","","","","","","",""
"990","180","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","206","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","215","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","218","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","230","3","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","235","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","285","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","289","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","299","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","300","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","301","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","302","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","303","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","304","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","305","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","306","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Research","Course Total","20","",".",".",".",".","",".","",".","",".","55.0",".",".",".","45.0",".",".",".","."
