"PHYSICAL THERAPY","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"745
PHY THER","","","","","","","","","","","","","","","","","","","",""
"Cardiovasc&Pulmonry Treatmt","523
001","","41","3.720","46.3","51.2","2.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"Foundatns-PT Exam,Eval,Diagnos","527
001","","39","3.769","56.4","41.0","2.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"","539
001","","22","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","539
002","","17","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"PT Educ&Lifespan Learning Iss","Course Total","","39","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","541
001","","20","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","541
002","","21","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Culture&Diversity in Hlth Care","Course Total","","41","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Clin: Tissue Mech & Adaptatns","627
001","","39","3.244","28.2","20.5","33.3","7.7","10.3",".",".",".",".",".",".",".",".",".",".","."
"Motor Control Dysfunction I","635
001","","41","3.573","26.8","61.0","12.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"Current Issues-Rehabilitatn","641
001","","41","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Research Practicum","642
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Clinical Medicine I","664
001","","39","3.449","12.8","64.1","23.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Musculoskeletal Dysfunction I","676
001","","41","3.500","14.6","61.0","14.6",".",".",".",".",".",".",".",".",".","9.8",".",".","."
"Clinical Internship IV","703
001","","38","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","799
033","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","799
035","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","799
036","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"PHY THER
745","Dept. Total","","406","3.583","39.7","29.6","8.6","0.7","1.0",".",".",".",".","19.5",".",".","1.0",".",".","."
"Summary by Level","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"745
PHY THER","","","","","","","","","","","","","","","","","","","",""
"Junior","","","1","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Senior","","","1","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Undergraduates","","","2","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Prof Yr 1","","","157","3.543","49.7","31.2","14.6","1.9","2.5",".",".",".",".",".",".",".",".",".",".","."
"Prof Yr 2","","","206","3.614","37.9","34.5","5.8",".",".",".",".",".",".","19.9",".",".","1.9",".",".","."
"Prof Yr 3","","","41","4.000","7.3",".",".",".",".",".",".",".",".","92.7",".",".",".",".",".","."
"Professionals","","","404","3.581","39.4","29.7","8.7","0.7","1.0",".",".",".",".","19.6",".",".","1.0",".",".","."
"","Dept. Total","","406","3.583","39.7","29.6","8.6","0.7","1.0",".",".",".",".","19.5",".",".","1.0",".",".","."
