"TERM : 1134","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar"
"Spring 2012-2013","","","","","","","","","","","","","","","","Institutional Reporting"
"","","","","University of Wisconsin - Madison","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","",""
"","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"217","","","","","","","","","","","","","","","",""
"Fund Stem Cell Regen Biol","640
001
16","4.000","87.5",".",".",".",".",".",".","12.5",".",".",".",".",".",".   
.   
."
"Cell Signals and Human Disease","701
001
2","***","","","","","","","","","",".",".",".",".",".   
.   
."
"Biotechnology Operations","820
001
21","3.548","14.3","81.0","4.8",".",".",".",".",".",".",".",".",".",".",".   
.   
."
"Molecular Technologies II","824
001
21","3.929","85.7","14.3",".",".",".",".",".",".",".",".",".",".",".",".   
.   
."
"217","60
Dept. Total","3.777","61.7","33.3","1.7",".",".",".",".","3.3",".",".",".",".","",".  
.  
.  
."
"July 22, 2013","","","","","","","","","","","","","","","","Page 339 of 409"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","",""
"*** Please note: In order to protect student privacy, grade distributions for classes or class sections with fewer than five students have been redacted.","","","","","","","","","","","","","","","",""
