"TERM : 1134","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar"
"Spring 2012-2013","","","","","","","","","","","","","","","","Institutional Reporting"
"","","","","University of Wisconsin - Madison","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","",""
"SENIOR MEDICAL PROGRAM","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"882
SR MED","","","","","","","","","","","","","","","",""
"","937
063
1","***","","","","","","","","","",".",".",".",".",".   
.   
."
"Extramural Elect-Intl Health","Course Total
10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"TRIUMPH I: Seminar & Projects","951
001
8","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".   
.   
."
"TRIUMPH II: Milwaukee","953
009
8","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".   
.   
."
"TRIUMPH IV: Adv Seminar","957
001
7","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".   
.   
."
"SR MED
882","263
Dept. Total","3.601","37.6","28.9","21.7","1.5","0.8",".",".",".",".","8.7",".",".","",".  
.  
.  
0.8"
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"882
SR MED","","","","","","","","","","","","","","","",""
"Prof Yr 3","47","3.387","14.9","25.5","21.3","4.3",".",".",".",".",".","34.0",".",".","",".  
.  
.  
."
"Prof Yr 4","216","3.659","42.6","29.6","21.8","0.9","0.9",".",".",".",".","3.2",".",".","",".  
.  
.  
0.9"
"Professionals","263","3.601","37.6","28.9","21.7","1.5","0.8",".",".",".",".","8.7",".",".","",".  
.  
.  
0.8"
"","Dept. Total
263","3.601","37.6","28.9","21.7","1.5","0.8",".",".",".",".","8.7",".",".","",".  
.  
.  
0.8"
"July 22, 2013","","","","","","","","","","","","","","","","Page 383 of 409"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","",""
"*** Please note: In order to protect student privacy, grade distributions for classes or class sections with fewer than five students have been redacted.","","","","","","","","","","","","","","","",""
