"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","",""
"MEDICINE","Section","#","Ave","A","AB","B","","BC","C","","D","","F","","S","","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","",""
"632
MEDICINE","","","","","","","","","","","","","","","","","","","","","","","",""
"961
Endocrin/Diabetes Clrk-Milw","044","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","001","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","003","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"962","007","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Endocrinology Clerkship-CSC","Course Total","3","***","","","","","","","","","","","","","","","","","","","","",""
"965","001","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","004","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","005","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","006","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","007","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","009","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Gastroenterology Clerk-CSC","Course Total","6","3.833","66.7","33.3","",".",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"971","041","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","044","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Infect Disease Clerkshp-CSC","Course Total","2","***","","","","","","","","","","","","","","","","","","","","",""
"973","005","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"973","007","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Infectious Disease-Marshfld","Course Total","2","***","","","","","","","","","","","","","","","","","","","","",""
"976","002","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","005","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","006","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","007","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","009","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Cl Nephrology Clerk-CSC/VAH","Course Total","5","***","","","","","","","","","","","","","","","","","","","","",""
"981
Pulmonary Disease Clerk-CSC","002","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"984
Crit Care-ICU Subintrn-Milw","042","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","041","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"985","044","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Critical Care Medicine-CSC","Course Total","2","***","","","","","","","","","","","","","","","","","","","","",""
"987","008","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"987","044","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Crit Care/Med ICU-Marshfld","Course Total","2","***","","","","","","","","","","","","","","","","","","","","",""
"988","002","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"988","005","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"988","008","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Clin Elect Rheumtol-CSC/VAH","Course Total","3","***","","","","","","","","","","","","","","","","","","","","",""
"989
Clin Rheumatol Clerk-Mshfld","004","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","076","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","078","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","079","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","101","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","180","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","206","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","212","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"July 22, 2013","","","","","","","","","","","","","","","","","","","","","","","Page 353 of 409",""
