"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","",""
"ECONOMICS","Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","","Grades","GPA","","","","","","","","","","","","","","","",""
"296
ECON","","","","","","","","","","","","","","","","","","","","",""
"Philosophy and Economics","524","001","","9","2.944","44.4","22.2",".","11.1",".","11.1","11.1",".",".",".",".",".",".",".",".","."
"Natural Resource Economics","531","001","","13","2.958","23.1","15.4","7.7","23.1","23.1",".",".",".",".",".",".",".",".","7.7",".","."
"Honors-Research Proj Design","580","001","","15","3.667","73.3","6.7","6.7","6.7","6.7",".",".",".",".",".",".",".",".",".",".","."
"Honors Thesis","581","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Issues-International Finance","666","001","","21","3.167","33.3","23.8","23.8",".","14.3",".","4.8",".",".",".",".",".",".",".",".","."
"Energy Economics","671","001","","19","2.947","26.3","5.3","26.3","15.8","26.3",".",".",".",".",".",".",".",".",".",".","."
"Senior Honors Thesis","682","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","003","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","009","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","016","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","","Course Total","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Econ Stats & Econometrics 2","710","001","","36","3.505","27.8","47.2","22.2","2.8",".",".",".",".",".",".",".",".",".",".",".","."
"Thry: Microeconomics Seqnce","713","001","","30","3.317","23.3","23.3","46.7","6.7",".",".",".",".",".",".",".",".",".",".",".","."
"Thry: Macroeconomics Seqnce","714","001","","25","3.400","24.0","40.0","28.0","8.0",".",".",".",".",".",".",".",".",".",".",".","."
"Econometric Methods","716","001","","9","3.944","88.9","11.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Topics-Applied Econometrics","718","001","","9","4.000","77.8",".",".",".",".",".",".","11.1",".",".",".",".",".","11.1",".","."
"Public Finance & Fiscal Pol","742","001","","9","3.938","77.8","11.1",".",".",".",".",".",".",".",".",".",".","11.1",".",".","."
"Institutn Aspect-Labor Econ","751","001","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Industrial Organizat Theory","761","001","","15","3.800","66.7","26.7","6.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Adv Microeconomic Theory II","806","001","","7","3.714","71.4",".","28.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"Health Economics","848","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Adv International Economics","872","001","","9","3.688","44.4","33.3","11.1",".",".",".",".","11.1",".",".",".",".",".",".",".","."
"","899","001","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","899","002","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","899","003","","10","4.000","90.0",".",".",".",".",".",".","10.0",".",".",".",".",".",".",".","."
"Recent Advances-Economics","","Course Total","","26","4.000","96.2",".",".",".",".",".",".","3.8",".",".",".",".",".",".",".","."
"Workshop in Economic Theory","902","001","","17","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Wrkshp-Industrl Organizatn","904","001","","26","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Workshop in Econometrics","914","001","","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Soc-Econ Chng-Underdev Area","925","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Workshop in Labor Economics","956","001","","20","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Quantitatve Macro-Econ Anal","966","001","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Workshop - Public Economics","969","001","","20","4.000","95.0",".",".",".",".",".",".",".",".",".",".","5.0",".",".",".","."
"Wrkshp-Internatl Economics","978","001","","13","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","990","002","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","005","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Thesis","","Course Total","","2","***","","","","","","","","","","","","","","","",""
"Independent Work","999","003","","2","***","","","","","","","","","",".",".",".",".",".",".","."
