"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","",""
"PHYSICAL THERAPY","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"745
PHY THER","","","","","","","","","","","","","","","","","","","",""
"Principles-Pro Practice&Adm","512
001","","40","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Foundations of PT Intervention","534
001","","39","3.808","64.1","33.3","2.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"","540
001","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","540
002","","20","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Psychosoc Aspects of Hlth Care","Course Total","","39","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","542
001","","20","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","542
002","","20","3.975","95.0","5.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Med Ethics,Jurisprudence,Regs","Course Total","","40","3.988","97.5","2.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Physical Therapy Externship","601
001","","41","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Cl Decision Mkng:Neuromus Mech","628
001","","39","3.615","35.9","51.3","12.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"Motor Control Dysfunction II","636
001","","40","3.563","22.5","67.5","10.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Scientific Inquiry-Phy Ther","640
001","","39","3.808","64.1","33.3","2.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"Research Practicum","642
001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Current Iss in Rehab Rsch II","643
001","","40","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Clinical Medicine II","665
001","","39","3.551","25.6","59.0","15.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"Musculoskeletal Dysfunction II","677
001","","40","3.513","15.0","70.0","12.5",".",".",".",".",".",".",".",".",".","2.5",".",".","."
"Clinical Internship I","700
001","","39","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Clinical Internship V","704
001","","41","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Clinical Internship VI","705
001","","41","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","799
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","799
002","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","799
003","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","799
004","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","799
006","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","","13","4.000","84.6",".",".",".",".",".",".",".",".",".",".",".","15.4",".",".","."
