"","","","","","","(Non-Cross Listed)","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","",""
"MEDICINE","Section","#","Ave","A","AB","B","BC","C","D","F","S/SD U/UD","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"632
MEDICINE","","","","","","","","","","","","","","","","","","",""
"Allergy & Clinical Immunology","Course Total","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"942
Clinical Electrophysiology","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"943","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"943","002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"943","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"943","004","2","***","","","","","","","","","",".",".",".",".",".",".","."
"943","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"943","012","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Cardiology Consultation Serv","Course Total","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"945","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"945","046","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Inpatient Cardiology","Course Total","2","***","","","","","","","","","","","","","","","",""
"949","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"949","005","2","***","","","","","","","","","",".",".",".",".",".",".","."
"949","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Adult In/Out Cardio Disease","Course Total","4","***","","","","","","","","","","","","","","","",""
"951","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"951","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Ambulatory Cardiology Elective","Course Total","2","***","","","","","","","","","","","","","","","",""
"953","003","2","***","","","","","","","","","",".",".",".",".",".",".","."
"953","004","2","***","","","","","","","","","",".",".",".",".",".",".","."
"953","005","4","***","","","","","","","","","",".",".",".",".",".",".","."
"953","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"953","012","2","***","","","","","","","","","",".",".",".",".",".",".","."
"953","042","2","***","","","","","","","","","",".",".",".",".",".",".","."
"953","046","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Dermatology Elective","Course Total","16","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"954
Ambulatory Dermatology Elect","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"955","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"955","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"955","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"955","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"955","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Hepatology Elective","Course Total","5","***","","","","","","","","","","","","","","","",""
"962","002","3","***","","","","","","","","","",".",".",".",".",".",".","."
"962","004","3","***","","","","","","","","","",".",".",".",".",".",".","."
"962","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Endocrinology Elective","Course Total","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"965","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"965","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"965","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"965","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"August 24, 2020","","","","","","","","","","","","","","","","","","Page 383 of 447",""
