"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","",""
"SENIOR MEDICAL PROGRAM","Section","#","Ave","A","AB","B","BC","C","D","F","S/SD U/UD","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"882
SR MED","","","","","","","","","","","","","","","","","","",""
"926
Extramur Elect-Obstet & Gyn","041","1","***","","","","","","","","","",".",".",".",".",".",".","."
"929
Extramur Elect-Pediatrics","043","1","***","","","","","","","","","",".",".",".",".",".",".","."
"933
Extramur Elect-Rehab Med","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"937","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"937","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"937","041","1","***","","","","","","","","","",".",".",".",".",".",".","."
"937","042","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Extramural Elect-Intl Health","Course Total","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"957
TRIUMPH IV: Adv Seminar","001","18","4.000","22.2",".",".",".",".",".",".","77.8",".",".",".",".",".",".",".","."
"SR MED
882","Dept. Total","28","3.976","46.4","3.6",".",".",".",".",".","50.0",".",".",".",".",".",".",".","."
