"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","",""
"EMERGENCY MEDICINE","Section","#","Ave","A","AB","B","BC","C","D","F","S/SD U/UD","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"330
EMER MED","","","","","","","","","","","","","","","","","","",""
"699
Independent Study","002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"911
Prehospital Selective","005","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"913
Public Health Field Project","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"920
Art & Science of Resuscitation","001","11","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"930
Wilderness Medicine","001","36","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"958","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"958","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"958","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"958","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Intro to Bedside Ultrasound","Course Total","4","***","","","","","","","","","","","","","","","",""
"959","005","4","***","","","","","","","","","",".",".",".",".",".",".","."
"959","012","2","***","","","","","","","","","",".",".",".",".",".",".","."
"959","041","1","***","","","","","","","","","",".",".",".",".",".",".","."
"959","042","1","***","","","","","","","","","",".",".",".",".",".",".","."
"959","046","3","***","","","","","","","","","",".",".",".",".",".",".","."
"EM Regional","Course Total","11","4.000","9.1",".",".",".",".",".",".","90.9",".",".",".",".",".",".",".","."
"960","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"960","002","3","***","","","","","","","","","",".",".",".",".",".",".","."
"960","004","2","***","","","","","","","","","",".",".",".",".",".",".","."
"960","012","3","***","","","","","","","","","",".",".",".",".",".",".","."
"EM Elective - Basic","Course Total","10","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"961
EM Elective - Advanced","046","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"998
Independent Study","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
