"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","",""
"SURGERY","Section","#","Ave","A","AB","B","BC","C","D","F","S/SD U/UD","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"936
SURGERY","","","","","","","","","","","","","","","","","","",""
"938","042","1","***","","","","","","","","","",".",".",".",".",".",".","."
"938","043","1","***","","","","","","","","","",".",".",".",".",".",".","."
"938","046","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Inpt Acting Internship-Surgery","Course Total","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"940","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"940","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"940","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"940","005","2","***","","","","","","","","","",".",".",".",".",".",".","."
"940","042","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Audlt Orth for Non-Orthopedist","Course Total","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"944
Upper Extrem Ortho-Marshfld","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"948","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"948","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"948","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"948","012","1","***","","","","","","","","","",".",".",".",".",".",".","."
"948","013","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Otolaryngology","Course Total","5","***","","","","","","","","","","","","","","","",""
"954","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"954","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"954","012","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Peripheral Vascular Elective","Course Total","3","***","","","","","","","","","","","","","","","",""
"956","002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"956","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Plastic&Reconstructive Surgery","Course Total","3","***","","","","","","","","","","","","","","","",""
"960","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"960","004","2","***","","","","","","","","","",".",".",".",".",".",".","."
"960","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"960","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"960","012","1","***","","","","","","","","","",".",".",".",".",".",".","."
"960","013","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Transplantation Elective","Course Total","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"962","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"962","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"962","012","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Surgical Critical Care","Course Total","3","***","","","","","","","","","","","","","","","",""
"963
Cardiothoracic Surgery Electiv","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"967","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"967","012","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Urology Elective","Course Total","2","***","","","","","","","","","","","","","","","",""
"973
Opt. Value, Quality and Safety","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"974","005","5","***","","","","","","","","","",".",".",".",".",".",".","."
"974","007","15","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"August 24, 2020","","","","","","","","","","","","","","","","","","Page 419 of 447",""
