"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","",""
"PSYCHIATRY","Section","#","Ave","A","AB","B","BC","C","D","F","S/SD U/UD","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"814
PSYCHIAT","","","","","","","","","","","","","","","","","","",""
"699","003","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","005","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","006","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","007","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","008","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","010","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","015","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","017","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","018","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","039","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","064","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","066","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","072","16","3.968","93.8","6.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Independent Study","Course Total","43","3.959","95.3","2.3","2.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"715
Infant Mental Health Practice","001","22","4.000","86.4",".",".",".",".",".",".",".",".",".",".",".",".",".","13.6","."
"716
Reflective Practices IMH II","001","22","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"717
ACP Consultation II","100","1","***","","","","","","","","","",".",".",".",".",".",".","."
"910
Psych Ind Reading and Research","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"919","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"919","002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"919","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Psychiatry Individual Clinical","Course Total","4","***","","","","","","","","","","","","","","","",""
"921
Behavioral Health Clinical","043","1","***","","","","","","","","","",".",".",".",".",".",".","."
"922","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"922","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"922","004","2","***","","","","","","","","","",".",".",".",".",".",".","."
"922","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Psychiatry Consultation Liason","Course Total","5","***","","","","","","","","","","","","","","","",""
"930","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"930","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"930","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"930","012","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Psychiatry Geriatric Elective","Course Total","4","***","","","","","","","","","","","","","","","",""
"934
Psych Inpatient Clinical Elect","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"946","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"946","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"946","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"946","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"946","041","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Child and Adol Psych Elective","Course Total","5","***","","","","","","","","","","","","","","","",""
