"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","",""
"SURGERY","Section","#","Ave","A","AB","B","BC","C","D","F","S/SD U/UD","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"936
SURGERY","","","","","","","","","","","","","","","","","","",""
"699","014","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","015","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","017","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","018","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","019","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","020","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","021","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","022","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","027","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","028","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","034","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","038","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","041","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","043","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","049","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","050","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","098","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","114","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","116","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","141","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","158","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","181","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","184","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","46","3.991","95.7","2.2",".",".",".",".",".",".",".",".",".",".",".",".","2.2","."
"910","005","2","***","","","","","","","","","",".",".",".",".",".",".","."
"910","006","3","***","","","","","","","","","",".",".",".",".",".",".","."
"910","041","2","***","","","","","","","","","",".",".",".",".",".",".","."
"910","062","1","***","","","","","","","","","",".",".",".",".",".",".","."
"910","091","1","***","","","","","","","","","",".",".",".",".",".",".","."
"910","100","1","***","","","","","","","","","",".",".",".",".",".",".","."
"910","101","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Indep Reading & Rsrch in Surg","Course Total","11","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"919","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"919","002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"919","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"919","005","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Individual Clinical Elect Surg","Course Total","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"920","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"920","002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"920","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"920","043","5","***","","","","","","","","","",".",".",".",".",".",".","."
"920","046","3","***","","","","","","","","","",".",".",".",".",".",".","."
"General Surgery Elective","Course Total","12","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
