"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","",""
"FAMILY MEDICINE","Section","#","Ave","A","AB","B","BC","C","D","F","S/SD U/UD","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"370
FAM MED","","","","","","","","","","","","","","","","","","",""
"699","004","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","074","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","4","***","","","","","","","","","","","","","","","",""
"712
Hlth Care-Diverse Communities","001","25","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"790","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","006","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"790","009","1","***","","","","","","","","","",".",".",".",".",".",".","."
"WARM Public Health Projects","Course Total","10","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"910
Family Medicine Elective","043","1","***","","","","","","","","","",".",".",".",".",".",".","."
"911
Evidence Based Herbal Med FM","005","5","***","","","","","","","","","",".",".",".",".",".",".","."
"919","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"919","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"919","003","2","***","","","","","","","","","",".",".",".",".",".",".","."
"919","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"919","005","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Family Medicine Elective","Course Total","10","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"920","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"920","002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Clinical Elective Family Med","Course Total","3","***","","","","","","","","","","","","","","","",""
"924
Family Medicine elective","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"926
Family Medicine elective","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"927","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"927","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Family Medicine elective","Course Total","2","***","","","","","","","","","","","","","","","",""
"930","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"930","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"930","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"930","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Family Medicine elecive","Course Total","4","***","","","","","","","","","","","","","","","",""
"931","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"931","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"931","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Family Medicine elective","Course Total","3","***","","","","","","","","","","","","","","","",""
"933","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"933","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"933","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Family Medicine elelctive","Course Total","3","***","","","","","","","","","","","","","","","",""
"935","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"935","005","2","***","","","","","","","","","",".",".",".",".",".",".","."
