"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","","",""
"HUMAN ONCOLOGY","Section","#","Ave","A","","AB","","B","","BC","C","","D","","F","","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","",""
"480
H ONCOL","","","","","","","","","","","","","","","","","","","","","","","","",""
"699","001","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","002","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","022","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","150","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Ind Stdy-Hum Cancer Bio","Course Total","4","***","","","","","","","","","","","","","","","","","","","","","",""
"770
Sems in Human Cancer Biol","001","4","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"820
Human Oncology Selective","002","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","013","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","015","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","022","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","036","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","037","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","044","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","150","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","151","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Rsch in Human Cancer Bio","Course Total","10","","",".","",".","",".",".","",".","",".","",".","90.0",".",".",".","10.0",".",".",".","."
