"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"NUR","","","","","","","","","","","","","","","","","","","",""
"NURSING","Section","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","Grades","GPA","","","","","","","","","","","","","","","",""
"692
NURSING","","","","","","","","","","","","","","","","","","","",""
"","105","001","17","3.767","58.8","23.5",".","5.9",".",".",".",".",".",".",".",".",".",".","11.8","."
"","105","002","87","3.843","70.1","26.4","2.3",".",".",".",".",".",".",".",".",".",".","1.1",".","."
"Health Care: Intrdis Appr","","Course Total","104","3.837","68.3","26.0","1.9","1.0",".",".",".",".",".",".",".",".",".","1.0","1.9","."
"Independent Reading","299","061","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Intro-Systematic Investigtn","302","001","52","3.933","88.5","9.6","1.9",".",".",".",".",".",".",".",".",".",".",".",".","."
"Psychopathology & Nursing","310","001","33","3.515","21.2","60.6","18.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"Alterations in Body Systems","312","001","106","3.009","6.6","27.4","37.7","17.9","10.4",".",".",".",".",".",".",".",".",".",".","."
"Health Assessment","317","003","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Nurs Care-Inpatient Setting","319","001","112","3.768","63.4","28.6","7.1",".","0.9",".",".",".",".",".",".",".",".",".",".","."
"Community Health Nursing","322","001","19","3.684","63.2","15.8","15.8","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"Fam-cent Perinatl&Ped Nrsng","332","001","90","3.600","34.4","51.1","14.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"Theoretical Foundations","341","003","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Legal&Social Forces-Nursing","401","001","65","3.538","35.4","44.6","12.3","7.7",".",".",".",".",".",".",".",".",".",".",".","."
"Org Influence-Interdis Prac","415","001","53","3.604","62.3","20.8","3.8","5.7","5.7","1.9",".",".",".",".",".",".",".",".",".","."
"Clin III-Com Hlth Nurs Prac","419","001","29","3.828","72.4","20.7","6.9",".",".",".",".",".",".",".",".",".",".",".",".","."
"Adv Concepts-Nurs Practice","422","001","58","3.457","34.5","43.1","10.3","6.9","3.4","1.7",".",".",".",".",".",".",".",".",".","."
"Essentials-Gerontol Nursing","433","001","39","3.897","79.5","20.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Nursing Research","434","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","437","001","10","3.950","90.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","437","003","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Mgmt & Leadershp in Nursing","","Course Total","14","3.964","92.9","7.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Community Health Nursing","444","003","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Persons&Family/Complx Needs","449","001","46","3.859","82.6","10.9","4.3",".","2.2",".",".",".",".",".",".",".",".",".",".","."
"","470","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","470","002","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Primary Health Care-School","","Course Total","5","***","","","","","","","","","","","","","","","",""
"Practicum in School Nursing","472","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","490","001","12","3.917","91.7",".","8.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","490","002","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","490","025","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","490","026","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Special Topics in Nursing","","Course Total","26","3.946","92.3","3.8","3.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"Capstone Practicum for RN's","519","001","6","3.750","66.7","16.7","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"","590","002","27","3.741","55.6","37.0","7.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"","590","003","12","3.893","75.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","590","004","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Contemp Practices-Nursing","","Course Total","44","3.813","65.9","29.5","4.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Clinical Mgmt-Adv Nurs Prac","612","001","8","3.938","87.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","613","001","10","3.850","70.0","30.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","613","002","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","613","003","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","613","004","4","***","","","","","","","","","",".",".",".",".",".",".","."
