"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","",""
"SURGERY","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"936
SURGERY","","","","","","","","","","","","","","","","","","","","","","",""
"961","005","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"961","007","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Burn Surgery Clrkshp (CSC)","Course Total","5","***","","","","","","","","","","","","","","","","","","","",""
"962
Critical Care Surgery-CSC","005","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"963","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"963","006","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"963","007","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Cardiac Surg Clerkship-CSC","Course Total","3","***","","","","","","","","","","","","","","","","","","","",""
"964","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"964","010","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Thoracic Surgery Clerk-CSC","Course Total","2","***","","","","","","","","","","","","","","","","","","","",""
"967","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","005","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","006","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","008","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","009","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"967","011","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Urology Clerkship-CSC","Course Total","11","3.364","9.1","36.4","45.5",".","",".","",".","",".","",".",".",".",".",".",".",".",".","9.1"
