"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","",""
"SURGERY","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"936
SURGERY","","","","","","","","","","","","","","","","","","","","","","",""
"940","005","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","007","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","009","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","010","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Adt Orth-Non-Orth Clerk-CSC","Course Total","9","3.545","11.1","77.8","11.1",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"941","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","003","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","006","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","007","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","008","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","009","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Adult Orth & Fractures-VAH","Course Total","6","3.571","16.7","66.7","16.7",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"948","001","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","005","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","006","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","008","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","010","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"948","012","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Otolaryngology Clerk-CSC","Course Total","6","3.583","16.7","83.3",".",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"949
Clin Otolaryng Clerk-LaCros","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","001","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","002","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"","Section Total","4","3.300",".","50.0","50.0",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"956","003","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","003","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"","Section Total","2","3.000",".",".","50.0",".","",".","",".","",".","",".",".",".",".",".",".",".",".","50.0"
"956","004","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","005","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","006","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","007","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","008","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","009","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","010","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","011","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956","012","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Plastc&RecnstrSurgClerk-CSC","Course Total","25","3.500","20.0","44.0","24.0",".","",".","",".","",".","",".",".",".",".",".",".","4.0",".","8.0"
"957
Plastic Surgery-Marshfield","005","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"959","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"959","003","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"959","004","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Emergncy Med Clerk-LaCrosse","Course Total","4","***","","","","","","","","","","","","","","","","","","","",""
"961","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"961","003","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"961","004","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"April 01, 2013","","","","","","","","","","","","","","","","","","","","","","Page 361 of 386",""
