"NUR","","","","","","","","","","","","","","","","","","","","","","",""
"NURSING","Section","#","Ave","A","AB","B","BC","C","D","F","","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"692
NURSING","","","","","","","","","","","","","","","","","","","","","","",""
"NURSING
692","Dept. Total","1248","3.662","55.8","26.4","9.5","2.7","1.6","0.2","",".","2.9","",".","0.4","",".","0.2","",".","0.1","0.2","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"692
NURSING","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","12","3.750","50.0","33.3","8.3",".",".",".","",".",".","",".",".","",".",".","",".","8.3",".","."
"Sophomore","","43","3.839","69.8","27.9","2.3",".",".",".","",".",".","",".",".","",".",".","",".",".",".","."
"Junior","","213","3.586","52.6","28.2","13.1","3.8","2.3",".","",".",".","",".",".","",".",".","",".",".",".","."
"Senior","","629","3.626","54.2","27.8","10.8","4.0","2.1","0.3","",".",".","",".","0.8","",".",".","",".",".",".","."
"Undergraduates","","897","3.625","54.5","28.0","10.9","3.7","2.0","0.2","",".",".","",".","0.6","",".",".","",".","0.1",".","."
"Special","","19","3.917","73.7","15.8",".",".",".",".","",".",".","",".",".","",".",".","",".",".","10.5","."
"Graduate","","332","3.787","58.4","22.6","6.3","0.3","0.6",".","",".","10.8","",".",".","",".","0.6","",".",".",".","0.3"
"","Dept. Total","1248","3.662","55.8","26.4","9.5","2.7","1.6","0.2","",".","2.9","",".","0.4","",".","0.2","",".","0.1","0.2","0.1"
