"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","",""
"SENIOR MEDICAL PROGRAM","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"882
SR MED","","","","","","","","","","","","","","","","","","","","","","",""
"867
Preceptorship-Shawano","002","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"868","001","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"868","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Sheboygan","Course Total","2","***","","","","","","","","","","","","","","","","","","","",""
"870","001","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"870","002","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Viroqua","Course Total","4","***","","","","","","","","","","","","","","","","","","","",""
"871","001","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"871","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Wausau","Course Total","2","***","","","","","","","","","","","","","","","","","","","",""
"872","001","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"872","002","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Woodruff","Course Total","4","***","","","","","","","","","","","","","","","","","","","",""
"873","001","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"873","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptor-Prairie du Sac","Course Total","2","***","","","","","","","","","","","","","","","","","","","",""
"875
Preceptorship-Minong","001","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"878
Preceptor-Madison/Cap Hlth Ctr","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"881","001","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"881","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Cottage Grove","Course Total","2","***","","","","","","","","","","","","","","","","","","","",""
"882
Preceptorship-Fitchburg","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"883","001","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"883","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Preceptorship-Reedsburg","Course Total","2","***","","","","","","","","","","","","","","","","","","","",""
"911
Extramur Elect-Basic Sci","001","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920
Cl Clrkshp-Area Hlth Ed Ctr","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","001","4","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","002","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","003","5","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","014","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Extramur Elect-Family Med","Course Total","13","3.739","61.5","30.8","7.7",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"924","001","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"924","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"924","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"","Section Total","2","3.722","50.0","50.0",".",".","",".","",".","",".","",".",".",".",".",".",".",".",".","."
"924","003","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Extramur Elect-Medicine","Course Total","5","***","","","","","","","","","","","","","","","","","","","",""
"926
Extramur Elect-Obstet & Gyn","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"929
Extramur Elect-Pediatrics","005","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"931","002","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"931","003","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Extramur Elect-Psychiatry","Course Total","3","***","","","","","","","","","","","","","","","","","","","",""
