"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EMERGENCY MEDICINE","Section","#","Ave","A","","AB","","B","","BC","C","","D","","F","","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","","",""
"330
EMER MED","","","","","","","","","","","","","","","","","","","","","","","","","",""
"911
Prehospital Selective","007","3","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"958","009","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"958","012","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"958","020","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Intro to Bedside Ultrasound","Course Total","6","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"959","005","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"959","006","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"959","007","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"959","009","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"959","013","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"EM Regional","Course Total","5","***","","","","","","","","","","","","","","","","","","","","","","",""
"960","007","5","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","008","3","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","009","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","010","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","011","3","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"960","012","3","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"EM Elective - Basic","Course Total","17","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"961","002","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"961","041","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"961","042","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"EM Elective - Advanced","Course Total","3","***","","","","","","","","","","","","","","","","","","","","","","",""
"998
Independent Study","083","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"EMER MED
330","Dept. Total","35","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
