"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"PHM","","","","","","","","","","","","","","","","","","","",""
"PHARMACY","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"726
PHARMACY","","","","","","","","","","","","","","","","","","","",""
"","125
001","","20","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","125
002","","21","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Exploring Pharmacy I","Course Total","","41","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Pharm Integrated Learning Lab","423
001","","98","3.995","99.0","1.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Marg Pop in Healthcare & Media","451
001","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Dangerous Drugs","563
001","","30","3.963","86.7",".","3.3",".",".",".",".","6.7",".",".",".",".","3.3",".",".","."
"Safety & Quality-Med Use Sys","608
001","","98","3.842","70.4","27.6","2.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Legal Struct Contr Substances","612
001","","58","3.839","74.1","13.8","8.6",".",".",".",".",".",".",".",".",".","3.4",".",".","."
"Rural Pharmacy Practice","630
001","","16","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Phmceut","645
001","","97","3.351","32.0","12.4","51.5","2.1","2.1",".",".",".",".",".",".",".",".",".",".","."
"Biotech&Phmacogenomics","","","","","","","","","","","","","","","","","","","",""
"","674
001","","42","3.934","78.6","11.9",".",".",".",".",".","7.1",".",".",".",".","2.4",".",".","."
"","002
674","","12","3.917","91.7",".","8.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Cannabinoids","Course Total","","54","3.930","81.5","9.3","1.9",".",".",".",".","5.6",".",".",".",".","1.9",".",".","."
"CNS Drug Principles I","770
001","","38","3.882","78.9","18.4","2.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"","800
001","","30","3.850","83.3","6.7","6.7","3.3",".",".",".",".",".",".",".",".",".",".",".","."
"","800
002","","25","3.979","92.0","4.0",".",".",".",".",".","4.0",".",".",".",".",".",".",".","."
"Research Ethics","Course Total","","55","3.907","87.3","5.5","3.6","1.8",".",".",".","1.8",".",".",".",".",".",".",".","."
