"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","","",""
"MEDICINE","Section","#","Ave","A","","AB","B","","BC","C","","D","","F","","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","",""
"632
MEDICINE","","","","","","","","","","","","","","","","","","","","","","","","",""
"965","010","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","011","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","012","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","041","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"965","042","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Gastroenterology Elective","Course Total","10","","",".",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"970","001","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"970","003","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"In/Out Gastro/Hepatology","Course Total","2","***","","","","","","","","","","","","","","","","","","","","","",""
"971","001","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","002","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","003","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","004","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","005","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","007","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","008","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","008","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"","Section Total","4","","",".",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"971","009","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","011","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"971","012","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Infectious Disease Elective","Course Total","19","","",".",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"976","001","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","002","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","003","3","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","004","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","005","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","007","3","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","008","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"976","012","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Clinical Nephrology Elective","Course Total","16","","",".",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"981","002","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","003","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","004","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","005","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","007","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","008","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","009","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","011","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"981","012","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Pulmonary Disease Clinic/Cons","Course Total","9","","",".",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"985","003","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
