"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","","",""
"HUMAN ONCOLOGY","Section","#","Ave","A","AB","","B","","BC","C","","D","","F","","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","",""
"480
H ONCOL","","","","","","","","","","","","","","","","","","","","","","","","",""
"699","001","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","019","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","022","4","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","156","3","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","158","3","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Ind Stdy-Hum Cancer Bio","Course Total","12","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".",".",".",".",".",".","."
"750
Research Presentation Skills","005","5","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"912","010","3","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"912","105","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Challenges in Oncology","Course Total","4","***","","","","","","","","","","","","","","","","","","","","","",""
"922","003","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","004","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","006","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","007","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","008","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","009","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","011","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","012","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","041","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","046","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Radiation Oncology","Course Total","11","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"990","001","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","002","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","038","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","040","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Rsch in Human Cancer Bio","Course Total","5","***","","","","","","","","","","","","","","","","","","","","","",""
