"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","","",""
"PEDIATRICS","Section","#","Ave","A","AB","","B","","BC","C","","D","","F","","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","",""
"708
PEDIAT","","","","","","","","","","","","","","","","","","","","","","","","",""
"938","041","4","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"938","042","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Inpt Acting Internship-Peds","Course Total","6","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"940","041","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","042","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","043","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","044","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Adolescent Med","Course Total","4","***","","","","","","","","","","","","","","","","","","","","","",""
"942","001","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"942","009","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Peds Complex Care","Course Total","2","***","","","","","","","","","","","","","","","","","","","","","",""
"943
Pediatric Cardiology Elective","041","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"956
Pediatric Hematology-Oncology","001","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"966","002","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"966","006","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"966","008","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"966","009","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"966","010","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"966","012","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"966","021","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"966","042","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Primary Care Sports Medicine","Course Total","8","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"971
Pediatric Infectious Diseases","041","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"975","011","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"975","041","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"975","042","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Developmental Pediatrics","Course Total","3","***","","","","","","","","","","","","","","","","","","","","","",""
"990","001","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","007","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","013","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","203","3","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","208","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","214","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","217","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Research","Course Total","12","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".",".",".",".",".",".","."
